Name,Description,Solution,Obstacle,Organization,Address,Website,Email,Phone,Latitude,Longitude
City of Pittsburgh Community Development Block Grant (CDBG) Neighborhood Needs Program,"Through the CDBG Neighborhood Needs process, neighborhood organizations and resident representatives help identify, propose, and prioritize projects for federal community development funds, with district-level committees and public input shaping allocations. Unions and labor-community coalitions can sponsor eligible proposals—such as safety upgrades at community facilities, worker training sites, or public infrastructure supporting job access—so that labor priorities compete alongside other c...",Participatory Budgeting Including Union Priorities,Worker Alienation from Unions Perceived as Distant Bureaucracies,City of Pittsburgh Office of Management and Budget,"414 Grant Street, Suite 349, Pittsburgh, PA 15219",https://pittsburghpa.gov/omb/cdbg,omb@pittsburghpa.gov,
City of Pittsburgh District 8 Participatory Budgeting Pilot,"The City of Pittsburgh piloted participatory budgeting in Council District 8, inviting residents and workers to propose, deliberate on, and vote for neighborhood investments such as traffic calming, park improvements, and pedestrian safety projects. City staff facilitated public assemblies and online voting, and incorporated the chosen projects into the district’s capital program. This implements the solution by creating an ongoing, structured mechanism between bargaining cycles where union m...",Participatory Budgeting and Joint Planning Forums,Lack of Mechanisms for Member Participation Beyond Dues and Contract Cycles,"City of Pittsburgh, Office of City Council District 8","414 Grant Street, Pittsburgh, PA 15219",https://engage.pittsburghpa.gov,district8@pittsburghpa.gov,
City of Pittsburgh Living Wage Ordinance (City Contractors and Subsidy Recipients),"The City of Pittsburgh embeds living-wage and benefits requirements into its procurement and contracting for service vendors and into agreements with entities receiving City financial assistance. These standards are written into bid specifications and contracts and enforced by the City’s procurement team through compliance reporting and monitoring. By tying public dollars to wage, benefit, and worker-engagement standards, the City prefers and retains vendors that meet Good Jobs criteria for s...",Local Procurement Standards and Good Jobs Certification,Failure to Organize New Sectors and Precarious Workers,"City of Pittsburgh, Office of Management & Budget – Procurement Division","414 Grant Street, Pittsburgh, PA 15219",https://pittsburghpa.gov/omb/procurement,omb@pittsburghpa.gov,
City of Pittsburgh Living Wage Ordinance (Service Contracts—Minimum Compensation for Employees),"The City of Pittsburgh’s Living Wage Ordinance requires vendors receiving city service contracts or financial assistance to pay covered workers a city-defined living wage and provide benefits (or a cash equivalent). Compliance with wage and benefit standards is built into RFPs, contracts, and monitoring, ensuring service-sector workers on publicly funded projects are treated fairly and paid adequately. This implements the solution by using municipal procurement to enforce living-wage and bene...",Local Procurement Standards and Good Jobs Certification,Failure to Organize New Sectors and Precarious Workers,"City of Pittsburgh, Office of Management & Budget – Procurement","414 Grant Street, Pittsburgh, PA 15219",https://pittsburghpa.gov/omb/living-wage,purchasing@pittsburghpa.gov,
City of Pittsburgh Participatory Budgeting (EngagePGH),"EngagePGH is the City of Pittsburgh’s civic engagement platform that runs participatory budgeting cycles where residents propose, prioritize, and vote on how portions of public funds are allocated to neighborhood projects. The process is open to residents and community organizations, allowing labor unions and worker groups to submit or co-sponsor proposals such as safety improvements around job sites, apprenticeship training equipment at community centers, or community-serving projects. By en...",Participatory Budgeting Including Union Priorities,Worker Alienation from Unions Perceived as Distant Bureaucracies,City of Pittsburgh Department of City Planning,"200 Ross Street, Pittsburgh, PA 15219",https://engage.pittsburghpa.gov,planning@pittsburghpa.gov,
City of Pittsburgh Service Worker Prevailing Wage Ordinance,"Pittsburgh’s Service Worker Prevailing Wage Ordinance requires building service and similar workers on City contracts and City-subsidized developments to be paid prevailing wages and fringe benefits. Vendors must certify compliance and submit payroll records, and adherence is enforced through procurement and contract oversight. This directly implements the solution by conditioning public contracting on job-quality standards for service workers in sectors where union density has been low.",Local Procurement Standards and Good Jobs Certification,Failure to Organize New Sectors and Precarious Workers,"City of Pittsburgh, Office of Management & Budget – Procurement","414 Grant Street, Pittsburgh, PA 15219",https://pittsburghpa.gov/omb/prevailing-wage,purchasing@pittsburghpa.gov,
City of Pittsburgh Service Worker Prevailing Wage Program,"Pittsburgh’s prevailing wage requirements cover building service workers (e.g., janitorial, security, custodial, and maintenance) on City contracts and City-subsidized commercial developments, ensuring payment of area-standard wages and benefits. The Procurement Division incorporates these wage and benefit standards into solicitations and contract compliance, with mechanisms for worker complaints and enforcement. This leverages local purchasing and subsidies to raise job quality for service w...",Local Procurement Standards and Good Jobs Certification,Failure to Organize New Sectors and Precarious Workers,"City of Pittsburgh, Office of Management & Budget – Procurement Division","414 Grant Street, Pittsburgh, PA 15219",https://pittsburghpa.gov/omb/procurement,omb@pittsburghpa.gov,
City of Pittsburgh Service Worker Prevailing Wage and Living Wage Program,"The City of Pittsburgh requires contractors on city service contracts and city-subsidized development projects to pay a living wage or a service-worker prevailing wage, and it enforces these standards through procurement and contract compliance. These policies directly embed wage and worker standards into municipal purchasing and development agreements, improving pay and job quality for building service, security, and other service workers across the city.",Local Procurement Standards and Good Jobs Certification,Failure to Organize New Sectors and Precarious Workers,City of Pittsburgh Office of Management and Budget,"414 Grant Street, Pittsburgh, PA 15219",https://pittsburghpa.gov/omb/prevailing-wage,,
Civic Leadership Academy,"The City of Pittsburgh’s Civic Leadership Academy is a free, cohort-based course that teaches residents how local government works and how to lead in their neighborhoods. Participants build skills in public speaking, policy literacy, and community problem-solving while meeting department directors and learning pathways to serve on city boards and commissions. Graduates—many from deindustrialized neighborhoods—gain mentorship and connections to lead civic campaigns and take on public roles.",Civic Leadership and Community Organizing Training,Lack of Mechanisms for Member Participation Beyond Dues and Contract Cycles,City of Pittsburgh Office of Community Affairs,"414 Grant Street, Pittsburgh, PA 15219",https://pittsburghpa.gov/oca/cla,oca@pittsburghpa.gov,
Civic Leadership Academy,"A free, 10-week academy where residents learn how city government works by engaging directly with department leaders and touring facilities. Sessions include practice with public meeting norms, how to navigate city services, and how to collaborate with neighbors to address local issues. Alumni are encouraged and supported to serve on boards, commissions, and neighborhood organizations, building a year-round pipeline of civic leaders.",Worker Leadership & Civic Skills Training,Worker Alienation from Unions Perceived as Distant Bureaucracies,City of Pittsburgh,"414 Grant Street, Pittsburgh, PA 15219",https://pittsburghpa.gov/servepgh/cla,servepgh@pittsburghpa.gov,
Civic Leadership Academy,"The City of Pittsburgh’s free Civic Leadership Academy is a multi-session course that teaches residents how city departments, budgeting, legislation, and public meetings work, with site visits and interactive workshops. Union members and workers use the program to build civic literacy, negotiation, and public engagement skills they can bring back to their shops and locals. By demystifying local government and providing practical tools for advocacy, the program strengthens workers’ ability to ...",Worker Leadership & Civic Skills Training,Worker Alienation from Unions Perceived as Distant Bureaucracies,City of Pittsburgh (ServePGH),"414 Grant Street, Pittsburgh, PA 15219",https://pittsburghpa.gov/servepgh/cla,servepgh@pittsburghpa.gov,
Civic Leadership Academy,"The Civic Leadership Academy is a free, cohort-based course that teaches residents how Pittsburgh’s departments and authorities function, how budgets and legislation move, and strategies for working with public officials. The program builds leadership and organizing skills that empower union members and other workers to navigate local government and play an active role in neighborhood and workplace decision-making.",Worker Leadership & Civic Skills Training,Worker Alienation from Unions Perceived as Distant Bureaucracies,City of Pittsburgh (ServePGH/Office of Community Affairs),"414 Grant Street, Pittsburgh, PA 15219",https://pittsburghpa.gov/servepgh/cla,servepgh@pittsburghpa.gov,
CivicCLP: Community Organizing & Civic Engagement Workshops,"CivicCLP is a recurring series hosted by the Carnegie Library of Pittsburgh that offers free, public workshops on community organizing fundamentals, such as power mapping, base-building, digital outreach, meeting facilitation, and public comment. Sessions are led with local partners, including labor and community groups, to equip new organizers—especially women, people of color, and workers in non-traditional employment—with practical skills to lead neighborhood and workplace campaigns. By le...",Community Organizer Training Program,Failure to Organize New Sectors and Precarious Workers,Carnegie Library of Pittsburgh,"4400 Forbes Avenue, Pittsburgh, PA 15213",https://www.carnegielibrary.org/services/civicclp/,info@carnegielibrary.org,
Clairton Coke Works Community Advisory Panel (CAP),"At U.S. Steel’s Mon Valley Works in Clairton, a Community Advisory Panel brings together unionized steelworkers (USW locals), facility leadership, municipal officials, nearby residents, and community stakeholders to discuss plant operations and neighborhood concerns. The panel helps identify priorities such as air quality monitoring, traffic and safety improvements, and emergency communications, and coordinates small community projects—providing a structured, ongoing forum where union members...",Neighborhood-Union Civic Committees,Lack of Mechanisms for Member Participation Beyond Dues and Contract Cycles,United States Steel Corporation – Mon Valley Works,"400 State Street, Clairton, PA 15025",https://www.ussteel.com/locations/mon-valley-works,,
College and Career Readiness & Youth Employment,"The Bloomfield-Garfield Corporation supports high school youth—many from historically underrepresented neighborhoods—with career exploration, job-readiness workshops that cover workplace expectations and rights, and placement into paid internships and summer jobs through partnerships like Learn & Earn. Staff provide mentoring and connect students to opportunities in healthcare, tech, creative industries, and the trades, with a focus on girls and students of color. This combination of civic-mi...",Youth and School-Based Labor Pathways and Civic Education,Failure to Organize New Sectors and Precarious Workers,Bloomfield-Garfield Corporation,"5321 Penn Avenue, Pittsburgh, PA 15224",https://bloomfield-garfield.org,info@bloomfield-garfield.org,
Comité de Defensa (Community Defense Committee),"Casa San Jose’s Comité de Defensa trains Latino immigrant leaders—including many women and frontline workers—to conduct peer-to-peer outreach and advocacy in their neighborhoods and workplaces. Participants learn organizing skills such as power-mapping, facilitation, know-your-rights education, and coalition-building, and then lead campaigns and mutual aid efforts across Western Pennsylvania. Trainings and community meetings are often hosted with faith congregations, community centers, and ne...",Community Organizer Training Program,Failure to Organize New Sectors and Precarious Workers,Casa San Jose,"2116 Broadway Avenue, Pittsburgh, PA 15216",https://www.casasanjose.org,info@casasanjose.org,
Community Action Teams,"Center for Coalfield Justice convenes small, geographically based action teams across Washington and Greene Counties that meet in libraries, church halls, and municipal buildings to address the intersecting challenges of energy transition, workplace health and safety, and local environmental harms. These member-led teams share information, identify local problems, and mobilize residents—including energy workers and families—for hearings, demonstrations, and campaigns that advance just jobs an...",Neighborhood Worker Committees,Staff-Heavy Metropolitan Operations Replace Local Ground-Level Activism,Center for Coalfield Justice,"30 East Beau Street, Suite 207, Washington, PA 15301",https://www.centerforcoalfieldjustice.org,info@centerforcoalfieldjustice.org,
Community Bulletin & Neighborhood Alerts,"Lawrenceville United maintains e-newsletters, neighborhood text alerts, and active social media channels to share meeting notices, volunteer opportunities, and mutual aid resources with residents on an ongoing basis. Their outreach blends low-tech mobile tools with door-to-door and event-based engagement, ensuring people are regularly informed and able to participate in community life between larger initiatives.",Mobile Outreach and Digital Engagement Platform,Lack of Mechanisms for Member Participation Beyond Dues and Contract Cycles,Lawrenceville United,"4620 Butler Street, Pittsburgh, PA 15201",https://www.lunited.org,info@lunited.org,
Community Conversations,"Lawrenceville United hosts ongoing community conversations and block-level listening circles at churches, schools, and the neighborhood’s community center. Staff facilitators compile issues raised—such as traffic safety, housing, and jobs—into written summaries with prioritized action items that are sent to City departments, Council offices, and developers. The organization tracks commitments and response timelines publicly and revisits them at subsequent meetings so residents see progress.",Neighborhood Listening Circles,Communication Breakdowns Between International Leadership and Rank-and-File Members,Lawrenceville United,"3429 Butler Street, Pittsburgh, PA 15201",https://www.lunited.org,info@lunited.org,
Community Conversations & Block Watch Meetings,"Lawrenceville United organizes recurring, informal Community Conversations and block watch meetings in neighborhood churches and community spaces where residents and workers can voice concerns directly. Trained volunteer facilitators and staff capture and prioritize issues, share them with city departments and elected officials, and publish meeting notes and follow-up actions so residents can track responses over time. The format creates a dependable dialogue loop between neighborhood members...",Neighborhood Listening Circles,Communication Breakdowns Between International Leadership and Rank-and-File Members,Lawrenceville United,"4615 Plummer Street, Pittsburgh, PA 15201",https://www.lunited.org,info@lunited.org,
Community Data and Mapping Partnerships,"The Western Pennsylvania Regional Data Center provides an open-data infrastructure and technical assistance for community groups to collect and publish anonymized, community-sourced datasets. Labor and worker advocates use WPRDC’s tools to map concentrations of app-based and logistics work (e.g., hotspots around warehouses, delivery corridors, and peak activity times), enabling targeted outreach and coalition-building among platform workers.",Platform Worker Mapping and Data Initiative,Failure to Organize New Sectors and Precarious Workers,Western Pennsylvania Regional Data Center (University of Pittsburgh Center for Social and Urban Research),"3343 Forbes Avenue, Pittsburgh, PA 15213",https://www.wprdc.org,info@wprdc.org,
Community Day at Carrie Blast Furnaces,"Rivers of Steel hosts seasonal community days and family programs at the Carrie Blast Furnaces featuring tours, demonstrations, hands-on arts activities, and vendor pop-ups that are free or low-cost. Many docents and volunteers are retired union steelworkers who share stories and skills, creating intergenerational exchanges and ongoing social ties between labor communities and nearby neighborhoods.",Monthly Community Socials and Family Days,Lack of Mechanisms for Member Participation Beyond Dues and Contract Cycles,Rivers of Steel,"623 E 8th Avenue, Homestead, PA 15120",https://riversofsteel.com,info@riversofsteel.com,
Community Days at the Carrie Blast Furnaces & Pump House,"Rivers of Steel runs recurring public programs—community days, tours, arts workshops, and concerts—at the Carrie Blast Furnaces and the Pump House, many of which are free or low-cost and family-oriented. Former steelworkers and union retirees frequently serve as docents and volunteers, building relationships and shared identity between union members and residents across generations.",Monthly Community Socials and Family Days,Lack of Mechanisms for Member Participation Beyond Dues and Contract Cycles,Rivers of Steel Heritage Corporation,"623 E 8th Avenue, Homestead, PA 15120",https://riversofsteel.com,info@riversofsteel.com,
Community Development Program and Neighborhood Partnerships,"Mon Valley Initiative coordinates community development across multiple Mon Valley boroughs by convening resident advisory teams and partner committees that include small businesses, municipal leaders, and labor allies. These neighborhood tables identify local priorities, coordinate small projects (revitalization, facade improvements, workforce pathways), and ensure union members and community stakeholders have an ongoing voice in shaping redevelopment beyond the workplace.",Neighborhood-Union Civic Committees,Lack of Mechanisms for Member Participation Beyond Dues and Contract Cycles,Mon Valley Initiative,"305 East 8th Avenue, Homestead, PA 15120",https://monvalleyinitiative.com,info@monvalleyinitiative.com,
Community Education & Outreach,"Adagio Health runs ongoing community health education, mobile outreach, and health fair programming throughout Western Pennsylvania, providing screenings, chronic disease prevention workshops (e.g., diabetes, cancer), and connections to care. Their staff regularly partner with schools, employers, and neighborhood groups to host events that improve access to preventive care and promote wellness for families. Unions can collaborate with Adagio Health to hold on-site health fairs and evidence-ba...","Health, Wellness, and Care Networks",Lack of Mechanisms for Member Participation Beyond Dues and Contract Cycles,Adagio Health,"960 Penn Avenue, Suite 600, Pittsburgh, PA 15222",https://www.adagiohealth.org,info@adagiohealth.org,
Community Education Town Halls,"Pittsburgh Federation of Teachers (PFT) Local 400 collaborates with parent and neighborhood organizations to host town halls that bring together union educators, Pittsburgh Public Schools board members, and local elected representatives to outline a joint agenda on staffing, school safety, and facilities. Events use neutral moderators from community partners and include public Q&A. PFT and its partners publish summaries and action steps after meetings, specifying responsibilities for district...",Community-Labor Town Halls with Joint Agendas,Communication Breakdowns Between International Leadership and Rank-and-File Members,"Pittsburgh Federation of Teachers, Local 400","10 South 19th Street, Pittsburgh, PA 15203",https://pft400.org,info@pft400.org,
Community Food Access Network,"Greater Pittsburgh Community Food Bank coordinates emergency assistance through a regional network of food pantries, drive-thru distributions, and community partners that serve as neighborhood hubs. Union members and locals regularly volunteer and support food drives (including union-led efforts like letter carriers’ food collections), connecting workers to neighbors in need outside of bargaining contexts. This infrastructure provides a standing mutual aid channel—organizing logistics, volunt...",Union-Community Mutual Aid Network,Lack of Mechanisms for Member Participation Beyond Dues and Contract Cycles,Greater Pittsburgh Community Food Bank,"1 N Linden Street, Duquesne, PA 15110",https://www.pittsburghfoodbank.org,info@pittsburghfoodbank.org,
Community Forge,"Community Forge purchased and converted a vacant neighborhood school into a community hub operated with cooperative-style governance. Coworking memberships and affordable room and event rentals fund building operations, while residents and members participate in advisory councils and volunteer days to maintain the space. Though a nonprofit, it implements the cooperative hall approach by combining member participation, shared decision-making, and rental income to sustain a local gathering place.",Shared Community Resource Hub,Communication Breakdowns Between International Leadership and Rank-and-File Members,Community Forge,"1256 Franklin Avenue, Wilkinsburg, PA 15221",https://www.communityforge.org,info@communityforge.org,
Community Forge,"Community Forge is a neighborhood campus that houses multiple nonprofits and community groups providing workforce training, entrepreneurship support, education, childcare, and civic engagement activities. The site maintains regular open hours and hosts job fairs, legal/benefits clinics, and workshops with community and labor partners, creating a co-located resource hub where residents can directly access services and engage with organizers, trainers, and advocates in one place.",Shared Community Resource Hub,Communication Breakdowns Between International Leadership and Rank-and-File Members,Community Forge,"1256 Franklin Avenue, Wilkinsburg, PA 15221",https://www.communityforgepgh.com,info@communityforgepgh.com,
Community Forge,"Community Forge transformed a vacant former school in Wilkinsburg into an affordable coworking and community hub with hot desks, private offices, classrooms, event and meeting rooms, and dependable high-speed internet. It offers on-site support, programming, and introductions that help remote workers, freelancers, and small teams plug into local networks rather than leaving town.",Community Labor Hubs,Staff-Heavy Metropolitan Operations Replace Local Ground-Level Activism,Community Forge,"1256 Franklin Avenue, Wilkinsburg, PA 15221",https://www.forge.community,info@forge.community,
Community Forge,"Community Forge transforms a former school into a volunteer-powered neighborhood hub offering open community hours, low-cost meeting rooms, and shared resources for residents, worker groups, and neighborhood associations. The space functions as a drop-in center where people can access information, hold meetings, and organize joint projects—from mutual aid to worker and tenant campaigns—building the face-to-face ties needed for local power.",Community Labor Hubs,Staff-Heavy Metropolitan Operations Replace Local Ground-Level Activism,Community Forge,"1256 Franklin Avenue, Wilkinsburg, PA 15221",https://communityforge.org,info@communityforge.org,
Community Forge Campus,"A former school converted into a community campus that co-locates nonprofits, small-business support, workforce workshops, and mutual-aid programs with regular public hours. The site hosts recurring legal clinics, benefits navigation, and training partners—including union-affiliated apprenticeship outreach events—so residents can access multiple resources in one neighborhood space. Its embedded, visible presence in Wilkinsburg helps bridge gaps between institutions and working people who may ...",Shared Community Resource Hub,Communication Breakdowns Between International Leadership and Rank-and-File Members,Community Forge,"1256 Franklin Avenue, Wilkinsburg, PA 15221",https://www.communityforge.org/,hello@communityforge.org,
Community Forge Hub,"Community Forge operates a volunteer-powered community hub in a repurposed school that offers free and low-cost meeting rooms, shared resources, and regular open hours for neighbors and worker groups to drop in. Local unions, mutual aid teams, and neighborhood associations use the space to share information, hold trainings, and coordinate joint projects like resource fairs and workforce readiness events, directly reflecting the community labor hub model.",Community Labor Hubs,Staff-Heavy Metropolitan Operations Replace Local Ground-Level Activism,Community Forge,"1256 Franklin Avenue, Wilkinsburg, PA 15221",https://www.communityforge.org,info@communityforge.org,
Community Garden Sustainability Fund,"The Community Garden Sustainability Fund offers small grants to community and school gardens in Allegheny County to purchase materials, make site improvements, and support volunteer-led stewardship. Awards are oriented around garden-led priorities, with technical assistance from Grow Pittsburgh to help members plan and implement projects that deliver immediate neighborhood benefits. This aligns with the solution by using a microgrant model to resource member-driven, tangible projects like gar...",Member-Led Microgrants for Community Projects,Worker Alienation from Unions Perceived as Distant Bureaucracies,Grow Pittsburgh,"6587 Hamilton Avenue, Suite 2W, Pittsburgh, PA 15206",https://www.growpittsburgh.org,info@growpittsburgh.org,
Community Health & Wellness Outreach,"Adagio Health conducts community-based health fairs, preventive screenings, and chronic disease education (including nutrition, tobacco cessation, and diabetes prevention) across Western Pennsylvania. These recurring outreach events are delivered in partnership with local organizations and workplaces, creating accessible health touchpoints and ongoing referrals that unions and community partners can host to support members’ families and reduce social isolation.","Health, Wellness, and Care Networks",Lack of Mechanisms for Member Participation Beyond Dues and Contract Cycles,Adagio Health,"4129 Butler Street, Pittsburgh, PA 15201",https://www.adagiohealth.org,info@adagiohealth.org,
Community Hub & Event Space for Worker Organizing,"Community Forge is a community-run center that offers affordable meeting rooms and event space used by grassroots worker groups to gather, hold trainings, and coordinate mutual aid. The hub partners with nonprofits and advocates to host benefits navigation fairs and workplace rights workshops that serve restaurant, app-based, and other service workers from across the East End and Mon Valley. As a neutral neighborhood space with multilingual-friendly programming, it helps distributed and part-...","Neighborhood Worker Centers for Service, Gig and Logistics Workers",Failure to Organize New Sectors and Precarious Workers,Community Forge,"1256 Franklin Avenue, Pittsburgh, PA 15221",https://www.communityforgepgh.com,hello@communityforgepgh.com,
Community Impact Grants,"Community Impact Grants provide small grants to grassroots organizations and neighborhood groups in Cambria, Somerset, Bedford, and Indiana counties for projects such as park/playground improvements, youth programs, and community gardens. Funding decisions are guided by community-based distribution committees and volunteer leaders, aligning awards with local priorities. This implements the member-led microgrant approach by using resident-driven grantmaking to support tangible, neighborhood-sc...",Member-Led Microgrants for Community Projects,Worker Alienation from Unions Perceived as Distant Bureaucracies,Community Foundation for the Alleghenies,"216 Franklin Street, Suite 400, Johnstown, PA 15901",https://www.cfalleghenies.org/grants,info@cfalleghenies.org,
Community Leadership Program,"Mon Valley Initiative’s Community Leadership Program equips neighborhood and grassroots leaders with skills in organizing, public speaking, meeting facilitation, and nonprofit/board budgeting and oversight. Led by experienced local practitioners, the short course format builds practical, community-rooted leadership capacity in Western Pennsylvania’s deindustrialized towns and neighborhoods.",Worker Leadership & Civic Skills Training,Worker Alienation from Unions Perceived as Distant Bureaucracies,Mon Valley Initiative,"305 East 8th Avenue, Homestead, PA 15120",https://monvalleyinitiative.com,info@monvalleyinitiative.com,
Community Leadership Program,"Mon Valley Initiative’s Community Leadership Program equips neighborhood and grassroots leaders with skills in organizing, public speaking, meeting facilitation, and nonprofit/board budgeting and oversight. Led by experienced local practitioners, the short course format builds practical, community-rooted leadership capacity in Western Pennsylvania’s deindustrialized towns and neighborhoods.",Local Leadership Development School,Staff-Heavy Metropolitan Operations Replace Local Ground-Level Activism,Mon Valley Initiative,"305 East 8th Avenue, Homestead, PA 15120",https://monvalleyinitiative.com,info@monvalleyinitiative.com,
Community Leadership Program,"Mon Valley Initiative’s Community Leadership Program offers short, cohort-based trainings for neighborhood and civic leaders on public speaking, meeting design and facilitation, budgeting/financial stewardship, and grassroots organizing. Sessions are taught by experienced local practitioners and alumni who work in Mon Valley communities, emphasizing practical tools participants can immediately use. The program grows a bench of locally rooted leaders who can convene residents, participate in b...",Local Leadership Development School,Staff-Heavy Metropolitan Operations Replace Local Ground-Level Activism,Mon Valley Initiative,"305 East 8th Avenue, Homestead, PA 15120",https://www.monvalleyinitiative.com,info@monvalleyinitiative.com,
Community Leadership Program (CLP),"Mon Valley Initiative’s multi-week Community Leadership Program builds civic skills among residents of former mill and river towns across the Mon Valley. Participants receive training in public speaking, meeting facilitation, policy and local government, campaign basics, and community organizing, with mentorship from local officials and experienced community leaders. Graduates often go on to lead neighborhood campaigns, serve on municipal boards and planning commissions, and run for local off...",Community Organizer Training Program,Failure to Organize New Sectors and Precarious Workers,Mon Valley Initiative,"305 East 8th Avenue, Homestead, PA 15120",https://monvalleyinitiative.com,info@monvalleyinitiative.com,
Community Legal Advice Clinics,"Neighborhood Legal Services runs recurring community legal advice clinics at libraries and neighborhood sites where low-wage and gig workers can receive brief services and referrals for wage theft, unpaid overtime, tip skimming, and misclassification issues. Staffed by NLS attorneys and pro bono lawyers through bar association partnerships, these pop-up sessions also include contract review for freelancers and guidance on filing complaints with agencies or courts. The clinics operationalize a...",Community Legal Clinics and Know-Your-Rights Campaigns,Failure to Organize New Sectors and Precarious Workers,Neighborhood Legal Services,"928 Penn Avenue, Pittsburgh, PA 15222",https://nlsa.us,info@nlsa.us,
Community Legal Clinics for Immigrant Families,"Casa San José hosts regular walk-in and scheduled legal clinics at its neighborhood storefront where volunteer attorneys and trained navigators assist with wage theft and tenant issues, ID recovery, public benefits access, and immigration legal needs. By offering trusted, recurring, multilingual clinics in an accessible community space, the program increases institutional trust and helps families stabilize finances and housing.",Community Legal and Financial Clinics,Lack of Mechanisms for Member Participation Beyond Dues and Contract Cycles,Casa San José,"2116 Broadway Avenue, Pittsburgh, PA 15216",https://www.casasanjose.org,info@casasanjose.org,
Community Meetings & Listening Sessions,"Center for Coalfield Justice organizes listening sessions in fire halls, union halls, and churches across Washington and Greene Counties to hear directly from workers and residents. Trained facilitators document concerns about jobs, health, and the environment, prioritize them with participants, and carry those priorities to county commissioners, state regulators, and company representatives. CCJ posts notes and 'what we heard' summaries and requests written responses with timelines, then rep...",Neighborhood Listening Circles,Communication Breakdowns Between International Leadership and Rank-and-File Members,Center for Coalfield Justice,"14 East Beau Street, Washington, PA 15301",https://centerforcoalfieldjustice.org,info@centerforcoalfieldjustice.org,
Community Mobile Food Distributions,"Greater Pittsburgh Community Food Bank organizes frequent drive-up and walk-up distributions across Western Pennsylvania that are staffed in part by union volunteers through labor-community partnerships. These recurring, free gatherings draw families and neighbors together in welcoming, social settings at community and union-hosted sites, building ongoing relationships between union members and residents.",Monthly Community Socials and Family Days,Lack of Mechanisms for Member Participation Beyond Dues and Contract Cycles,Greater Pittsburgh Community Food Bank,"1 N Linden Street, Duquesne, PA 15110",https://www.pittsburghfoodbank.org,info@pittsburghfoodbank.org,
Community Organizer Training Series,"The Center for Coalfield Justice offers recurring Community Organizer Trainings that equip residents in deindustrialized communities with practical peer-to-peer organizing skills, including relational canvassing, meeting facilitation, and campaign strategy. The series prioritizes people from service, logistics, and energy-impacted sectors—often women and workers of color—and prepares them to lead outreach in their workplaces and neighborhoods on environmental, health, and economic justice iss...",Community Organizer Training Program,Failure to Organize New Sectors and Precarious Workers,Center for Coalfield Justice,"30 East Beau Street, Washington, PA 15301",https://www.centerforcoalfieldjustice.org,info@centerforcoalfieldjustice.org,
Community Organizer Trainings,"CCJ regularly conducts trainings for members and community leaders in Washington and Greene Counties on campaign organizing, power mapping, public testimony, meeting facilitation, and communications, along with workshops on nonprofit and campaign budgeting. Sessions are led by experienced local organizers and issue leaders, building a cadre of community-rooted leaders who can advocate effectively, run meetings, and engage neighbors in collective action.",Local Leadership Development School,Staff-Heavy Metropolitan Operations Replace Local Ground-Level Activism,Center for Coalfield Justice,"30 East Beau Street, Suite 101, Washington, PA 15301",https://www.centerforcoalfieldjustice.org,info@centerforcoalfieldjustice.org,
Community Organizing,"Casa San José’s Community Organizing program mobilizes Latino immigrant workers and families through leadership development, know-your-rights education, and campaigns that improve workplace and community conditions. The program translates organizing materials into Spanish, provides interpretation at meetings, offers transportation assistance (e.g., bus passes and rides), and schedules gatherings at times accessible to shift workers; it also provides childcare during key events when possible s...",Multilingual Outreach and Barrier-Reduction Services,Failure to Organize New Sectors and Precarious Workers,Casa San José,"2116 Broadway Avenue, Pittsburgh, PA 15216",https://casasanjose.org,info@casasanjose.org,
Community Organizing & Leadership Development (Comité de Líderes),"Casa San José’s Comité de Líderes trains Latino immigrant community members—many working in service, domestic, and gig jobs—in grassroots organizing, rights education, and effective advocacy. As a faith-rooted organization, it partners with congregations and neighborhood groups to host bilingual workshops that build peer organizers who can lead outreach in their workplaces and across Western PA neighborhoods. Participants gain skills to mobilize neighbors, engage public institutions, and win ...",Community Organizer Training Program,Failure to Organize New Sectors and Precarious Workers,Casa San José,"2116 Broadway Avenue, Pittsburgh, PA 15216",https://casasanjose.org,info@casasanjose.org,
Community Organizing & Policy Advocacy,"Just Harvest convenes neighborhood committees of low-wage workers, caregivers, and community members that meet in libraries, churches, and public spaces to address barriers to economic security such as food access, wages, and transit. These groups share information, identify local problems, and mobilize for actions ranging from meetings with employers and agencies to issue campaigns at the city and county levels. The model centers member-led, geographically rooted teams that build power throu...",Neighborhood Worker Committees,Staff-Heavy Metropolitan Operations Replace Local Ground-Level Activism,Just Harvest: A Center for Action Against Hunger,"16 Terminal Way, Pittsburgh, PA 15219",https://www.justharvest.org,info@justharvest.org,
Community Organizing Program,"Casa San Jose organizes Latino immigrant workers and families into small, neighborhood-based committees across Beechview, Brookline, and nearby communities. These groups meet regularly in local churches and members’ homes to share information on workers’ rights, address local problems like wage theft and housing or transit barriers, and mobilize coordinated workplace and community actions. This structure directly implements neighborhood worker committees by cultivating locally rooted, member-...",Union-Community Innovation Matchmaking,Failure to Organize New Sectors and Precarious Workers,Casa San Jose,"2116 Broadway Avenue, Pittsburgh, PA 15216",https://casasanjose.org,info@casasanjose.org,
