Name,Description,Solution,Obstacle,Organization,Address,Website,Email,Phone,Latitude,Longitude
Community Science Program,"Upstream Pittsburgh’s Community Science program equips residents and volunteers to monitor urban streams and stormwater outfalls in the Nine Mile Run and surrounding watersheds, collecting field data (e.g., conductivity, temperature, turbidity) and documenting visible pollution and odors. Data and incident reports are compiled and shared via public dashboards and maps, informing municipalities and regulators to prioritize remediation projects and support enforcement actions.",Volunteer Environmental Monitoring Program,Contaminated Industrial Brownfields,Upstream Pittsburgh,"321 Pennwood Avenue, Suite 202, Pittsburgh, PA 15221",https://www.upstreampgh.org,info@upstreampgh.org,
Community Science and Monitoring Program,"Protect PT equips and trains volunteers to conduct neighborhood environmental monitoring, including low-cost air sensors, odor and incident logs, and basic water and soil sampling with professional oversight and lab analysis when needed. The organization compiles and maps findings on public dashboards and works with scientists and attorneys to submit complaints to DEP and local officials, seeking enforcement and remediation near industrial and oil and gas sites.",Volunteer Environmental Monitoring Program,Contaminated Industrial Brownfields,Protect PT,"3344 Route 130, Suite D, Harrison City, PA 15636",https://www.protectpt.org,info@protectpt.org,
CommunityCare Vacant Land Stewardship,"CommunityCare mobilizes residents and partner crews to clean up, stabilize, and regularly maintain vacant lots across Western Pennsylvania neighborhoods, installing temporary greening, fencing, and signage to deter dumping and trespass. The program coordinates closely with municipal code enforcement and property owners to report hazards, secure sites, and keep them maintained throughout the summer to reduce blight and crime.",Neighborhood Stabilization Task Force,Deteriorated Housing Stock and Property Abandonment,Grounded Strategies,"6587 Hamilton Avenue, Pittsburgh, PA 15206",https://groundedpgh.org,info@groundedpgh.org,
CommuteInfo,"CommuteInfo is the Southwestern Pennsylvania region’s ridesharing and vanpool program that organizes carpools, vanpools, and employer-supported commuter options across 10 counties. It provides ridematching, helps form and sponsor vanpools (often with third-party van providers), and offers monthly subsidies and incentives that lower the per-seat cost for workers traveling between towns and job centers—reducing the need to relocate for work.",Advocacy & Regional Transit Coalition,Geographic Isolation from Economic Opportunity Centers,Southwestern Pennsylvania Commission,"112 Washington Place, Suite 500, Pittsburgh, PA 15219",https://www.commuteinfo.org,info@commuteinfo.org,
CommuteInfo Carpool & Vanpool,"CommuteInfo is the Southwestern Pennsylvania region’s ride-share program that matches commuters into carpools and vanpools across the 10-county region, including many deindustrialized communities. The program provides trip-matching tools, employer partnerships, and support for vanpools that share costs among riders, improving access to jobs and training sites when transit is limited. This implements the ride-share coordination element of the solution by organizing shared rides and encouraging...",Volunteer Driver & Ride-Share Network,Geographic Isolation from Economic Opportunity Centers,Southwestern Pennsylvania Commission,"112 Washington Place, Suite 500, Pittsburgh, PA 15219",https://www.commuteinfo.org,commuteinfo@spcregion.org,
CommuteInfo Carpool & Vanpool Program,"CommuteInfo coordinates regional ride-matching to form carpools and vanpools across the 10-county Southwestern Pennsylvania region, connecting residents to jobs, training, and services when transit is limited. The program provides employer outreach, rider matching, and an Emergency Ride Home benefit, enabling shared-cost commuting networks that link outlying communities with metropolitan employment centers.",Volunteer Driver & Ride-Share Network,Geographic Isolation from Economic Opportunity Centers,Southwestern Pennsylvania Commission,"Two Chatham Center, Suite 500, 112 Washington Place, Pittsburgh, PA 15219",https://www.commuteinfo.org,info@commuteinfo.org,
CommuteInfo Carpool and Vanpool Program,"CommuteInfo organizes regional ride-sharing by matching commuters into carpools and vanpools across Western Pennsylvania to connect residents with jobs and training. The program maintains a matching database, recruits and supports volunteer drivers/vanpool coordinators, and partners with employers to subsidize and sustain ride-share options—creating a coordinated neighborhood-to-employer transportation network.",Volunteer Driver & Ride-Share Network,Geographic Isolation from Economic Opportunity Centers,Southwestern Pennsylvania Commission (SPC),"112 Washington Place, Suite 500, Pittsburgh, PA 15219",https://www.commuteinfo.org,commuteinfo@spcregion.org,
CommuteInfo Vanpool Program,"CommuteInfo, coordinated by the region’s MPO, matches riders and forms employer-supported vanpools and carpools across 10 counties in Southwestern Pennsylvania. The program partners with vehicle providers and employers to subsidize vans, insurance, and fuel, and it offers an Emergency Ride Home benefit—reducing costs for long-distance commutes between small towns and job centers so workers don’t have to relocate.",Community-Run Commuter Shuttle,Geographic Isolation from Economic Opportunity Centers,Southwestern Pennsylvania Commission,"42 21st Street, Pittsburgh, PA 15222",https://www.commuteinfo.org,commuteinfo@spcregion.org,
CommuteInfo Vanpool Program,"CommuteInfo organizes cooperative vanpools across Western Pennsylvania that connect neighborhoods and park-and-ride/transit hubs to employment centers, often scheduled around shift changes. The program coordinates riders and employers, provides start-up assistance and subsidies (with fares and employer contributions covering costs), and supports first/last-mile links to regional transit nodes, directly reflecting the community-run shuttle model.",Community-Run Commuter Shuttle,Geographic Isolation from Economic Opportunity Centers,Southwestern Pennsylvania Commission (SPC),"42 21st Street, Suite 101, Pittsburgh, PA 15222",https://www.commuteinfo.org,commuteinfo@spcregion.org,
Completing the Loop (Pittsburgh Riverfronts),"Riverlife’s Completing the Loop initiative pairs philanthropic campaigns and local corporate matches with public grants to remediate and redevelop former industrial riverfronts into parks and trails. Community and business donations provide seed match that helps unlock DCNR, PennDOT, and other state and federal funding for environmental cleanup, bank stabilization, and public access improvements. This funding stack addresses legacy contamination while building trusted, people-centered riverfr...",Local Fundraising and Matching Grant Campaigns,Contaminated Industrial Brownfields,Riverlife,"707 Grant Street, Suite 3500, Pittsburgh, PA 15219",https://www.riverlifepgh.org,info@riverlifepgh.org,
Construction & Infrastructure Industry Partnership,"Partner4Work convenes unions, community colleges, training providers, and employers to design and fund pre-apprenticeships and upskilling for construction, infrastructure, and energy-related jobs. The partnership aligns curricula with apprenticeship entry requirements and employer demand, helping residents transition into careers that support remediation, site preparation, and green redevelopment projects. It leverages public workforce funding to expand access to training and connect graduate...",Workforce Development and Transition Programs,Contaminated Industrial Brownfields,Partner4Work,"650 Smithfield Street, Suite 2600, Pittsburgh, PA 15222",https://www.partner4work.org,info@partner4work.org,
Construction Training and Contractor Network,"Rebuilding Together Pittsburgh delivers critical home repairs using a mix of in-house crews, vetted local subcontractors, and resident trainees. They run short, hands-on training modules and apprenticeship-readiness experiences that prepare local residents for building-trades employment, while maintaining a roster of approved local contractors whose work quality is tracked through site inspections and program standards.",Local Contractor Training and Registry,Failing Infrastructure and Municipal Services,Rebuilding Together Pittsburgh,"7800 Susquehanna Street, Pittsburgh, PA 15208",https://www.rtpittsburgh.org,info@rtpittsburgh.org,
Construction and Building Trades Pre-Apprenticeship,"Garfield Jubilee Association’s pre-apprenticeship prepares young adults for paid union apprenticeships through classroom instruction and supervised, hands-on rehabilitation of neighborhood homes and facilities. The program partners with experienced contractors and volunteer trades mentors to guide participants on basic repairs, site safety, and tool use, directly connecting maintenance work to career pathways.",Volunteer Maintenance Corps and Apprenticeships,Failing Infrastructure and Municipal Services,"Garfield Jubilee Association, Inc.","5323 Penn Avenue, Pittsburgh, PA 15224",https://www.gjapgh.org,,
Construction and Facilities Maintenance Pre-Apprenticeship,"Auberle’s Employment Institute offers a paid pre-apprenticeship pathway in construction and building maintenance that pairs participants with experienced trades instructors and employer mentors. Trainees gain on-the-job experience through community projects and job placements that maintain local housing and facilities, with many advancing into registered apprenticeships or direct-hire roles that build regional trades capacity.",Volunteer Maintenance Corps and Apprenticeships,Failing Infrastructure and Municipal Services,Auberle,"1101 Hartman Street, McKeesport, PA 15132",https://www.auberle.org,info@auberle.org,
Contractor Licensing and Public Registry,"The City of Pittsburgh’s Department of Permits, Licenses, and Inspections licenses contractors and specialty trades, verifying insurance, bonding, and competency, and maintains a public registry of licensed contractors. This licensing framework and searchable registry function as a community-vetted list that municipalities and residents can use to hire local firms, while inspections and code compliance processes help track quality and protect the public on infrastructure and building repairs.",Local Contractor Training and Registry,Failing Infrastructure and Municipal Services,"City of Pittsburgh Department of Permits, Licenses, and Inspections (PLI)","200 Ross Street, Pittsburgh, PA 15219",https://pittsburghpa.gov/pli,,
Core Training Program,"The Trade Institute of Pittsburgh’s Core Training Program offers hands-on masonry, carpentry, and welding instruction for adults facing barriers to employment, along with OSHA-10 and other industry credentials. TIP partners with contractors, developers, and building trade unions to place graduates on construction, deconstruction, and neighborhood revitalization projects, building the skilled local workforce needed for community redevelopment and energy-efficient rehabs.",Workforce Development and Transition Programs,Contaminated Industrial Brownfields,Trade Institute of Pittsburgh,"7800 Susquehanna Street, Pittsburgh, PA 15208",https://www.tipgh.org,info@tipgh.org,
Cranberry Township Community Chest (CTCC) Grants & Project of the Year,"CTCC is a locally governed nonprofit fund that raises money through donations and community events to support infrastructure and community asset improvements, including patch repairs and upgrades to parks, trails, facilities, and public safety amenities. Projects typically involve municipal collaboration and matching contributions, enabling small local dollars to be leveraged for larger improvements. This implements the solution by using donations and events to seed a community fund that can ...",Community Infrastructure Repair Fund,Failing Infrastructure and Municipal Services,Cranberry Township Community Chest,"2525 Rochester Road, Suite 400, Cranberry Township, PA 16066",https://www.ctcchest.org,info@ctcchest.org,
Cranberry Township Community Response Team (CRT),"Cranberry Township’s CRT is a trained volunteer corps that supports local police, fire, and EMS with shelter operations, traffic and scene safety, sandbagging, welfare checks, and storm damage/debris assistance. Operating under the Township’s Department of Public Safety and Emergency Management, CRT members use ICS-based procedures and radio communications to link neighborhood-level response with municipal emergency planners during infrastructure failures.",Mutual Aid and Neighborhood Emergency Teams,Failing Infrastructure and Municipal Services,Cranberry Township Department of Public Safety,"2525 Rochester Road, Cranberry Township, PA 16066",https://www.cranberrytownship.org,ctinfo@cranberrytownship.org,
Creek Connections,"Creek Connections partners with schools and community volunteers across Western Pennsylvania to train them in standardized water-quality monitoring protocols, including sampling and visual assessments of streams affected by legacy industry. Participants upload results to a public database and mapping platform, creating a shared record that communities and agencies can use to identify hotspots, guide remediation, and support enforcement.",Citizen Water Monitoring Network,Failing Infrastructure and Municipal Services,Allegheny College,"520 North Main Street, Meadville, PA 16335",https://sites.allegheny.edu/creekconnections/,creekconnections@allegheny.edu,
Creek Connections,"Creek Connections partners with schools and community volunteers across Western Pennsylvania to train them in standardized water-quality monitoring protocols, including sampling and visual assessments of streams affected by legacy industry. Participants upload results to a public database and mapping platform, creating a shared record that communities and agencies can use to identify hotspots, guide remediation, and support enforcement.",Volunteer Environmental Monitoring Program,Contaminated Industrial Brownfields,Allegheny College,"520 North Main Street, Meadville, PA 16335",https://sites.allegheny.edu/creekconnections/,creekconnections@allegheny.edu,
Creek Connections Water Monitoring Program,"Based at Allegheny College, Creek Connections equips and mentors middle and high school students, teachers, and community partners across Western Pennsylvania to perform routine stream sampling with standardized kits. Participants collect data on parameters such as temperature, pH, dissolved oxygen, and nutrients, submit results to a public database, and communicate concerns to local municipalities and regulators—creating a distributed, citizen-powered early warning network.",Citizen Water Monitoring Network,Failing Infrastructure and Municipal Services,Allegheny College - Creek Connections,"520 North Main Street, Meadville, PA 16335",https://sites.allegheny.edu/creekconnections/,,
Critical Home Repair Program,"Rebuilding Together Pittsburgh trains and coordinates volunteer crews, led by skilled staff, to complete critical home repairs and upkeep for low-income homeowners and community spaces. Volunteers learn and apply basic carpentry, minor plumbing fixes, painting, and safety upgrades, reducing contractor costs while improving the livability of neighborhoods and strengthening ties among residents and partners.",Small Grants and Revolving Microloan Fund,Deteriorated Housing Stock and Property Abandonment,Rebuilding Together Pittsburgh,"7800 Susquehanna Street, Pittsburgh, PA 15208",https://www.rtpittsburgh.org,info@rtpittsburgh.org,
Critical Home Repair and Workforce Development,"Rebuilding Together Pittsburgh mobilizes skilled volunteers—including retired tradespeople—and licensed contractors to deliver critical home repairs and safety modifications for low-income homeowners and seniors across Western Pennsylvania. Through its Workforce Development program, paid trainees work on these repair sites under the supervision of master trades and volunteer mentors, building practical skills and industry credentials while restoring homes and community infrastructure.",Volunteer Maintenance Corps and Apprenticeships,Failing Infrastructure and Municipal Services,Rebuilding Together Pittsburgh,"7800 Susquehanna Street, Pittsburgh, PA 15208",https://www.rtpittsburgh.org,info@rtpittsburgh.org,
Customer Service & Sales Certification (NRF),"Goodwill of Southwestern Pennsylvania prepares job seekers for remote-friendly roles through the National Retail Federation’s Customer Service & Sales certification and related digital skills courses delivered in flexible online/hybrid formats. Participants receive case management, transportation assistance, and access to computer labs and technology on-site, with referrals for childcare as needed. Goodwill regularly hosts hiring events and connects graduates to employer partners with remote ...",Local Skills Training Linked to Remote Jobs,Geographic Isolation from Economic Opportunity Centers,Goodwill of Southwestern Pennsylvania,"118 52nd Street, Pittsburgh, PA 15201",https://www.goodwillswpa.org,info@goodwillswpa.org,
DAV Transportation Network (VA Butler Healthcare),"The DAV Transportation Network at VA Butler Healthcare uses vetted volunteer drivers to provide free rides for veterans to their VA medical appointments throughout Western Pennsylvania. Rides are coordinated through the VA’s Volunteer Services, connecting people without cars to critical health services. It embodies a volunteer driver network with scheduled trips and partnerships between a nonprofit (DAV) and a public institution to cover costs.",Volunteer Driver & Ride-Share Network,Geographic Isolation from Economic Opportunity Centers,VA Butler Healthcare / Disabled American Veterans,"353 North Duffy Road, Butler, PA 16001",https://www.va.gov/butler-health-care/volunteer-or-donate/,,
DAV Transportation Network (VA Pittsburgh),"The DAV Transportation Network at VA Pittsburgh Healthcare System coordinates volunteer drivers to provide free rides for veterans to and from VA medical appointments. Volunteers are screened and trained, trips are scheduled through VA Volunteer Services, and the effort is supported through partnerships with veterans’ organizations and community donors—addressing transportation gaps with a structured volunteer ride program.",Volunteer Driver & Ride-Share Network,Geographic Isolation from Economic Opportunity Centers,VA Pittsburgh Healthcare System,"University Drive C, Pittsburgh, PA 15240",https://www.va.gov/pittsburgh-health-care,,
DAV Transportation Network – Pittsburgh,"The DAV Transportation Network mobilizes trained volunteer drivers to provide free rides for veterans to and from appointments at VA Pittsburgh Healthcare System facilities. Coordinated with VA Volunteer Services, trips are scheduled through a central office and use nonprofit-managed vehicles, operating as a community volunteer micro-transit option when regular public transit is insufficient. The service maintains vital access to care for veterans across Western Pennsylvania.",Volunteer and Micro-Transit Network,Failing Infrastructure and Municipal Services,Disabled American Veterans (DAV) in partnership with VA Pittsburgh Healthcare System,"1010 Delafield Road, Pittsburgh, PA 15215",https://www.dav.org/veterans/i-need-a-ride/,,
DOMI Projects Portal,"The City of Pittsburgh’s Department of Mobility and Infrastructure (DOMI) maintains an online projects portal that lists active and planned transportation and streetscape projects with maps, status, schedules, and budget information. Residents can review asset-focused work such as bridge and street projects, see anticipated timelines and phasing, and access public meeting materials, enabling them to monitor progress and hold the city accountable.",Public Infrastructure Transparency Dashboard,Failing Infrastructure and Municipal Services,City of Pittsburgh Department of Mobility and Infrastructure,"414 Grant Street, Pittsburgh, PA 15219",https://pittsburghpa.gov/domi/projects,domi@pittsburghpa.gov,
Deconstruction,"Construction Junction’s Deconstruction program works with property owners and demolition contractors to carefully dismantle buildings slated for demolition, salvaging reusable materials and diverting tons of waste from landfills. By prioritizing material reuse and proper disposal, the program makes demolition greener and often precedes community-led efforts to clear and prepare lots for gardens or redevelopment.",Community-Driven Demolition and Green Disposal,Deteriorated Housing Stock and Property Abandonment,Construction Junction,"214 N Lexington Street, Pittsburgh, PA 15208",https://www.constructionjunction.org/deconstruction,info@cjreuse.org,
Deconstruction Program,"Construction Junction’s Deconstruction Program carefully dismantles buildings slated for removal, salvaging materials for reuse and ensuring safe, environmentally responsible disposal of what cannot be reused. By reducing landfill waste and hazardous debris while coordinating with communities and property owners, they make sites safer and more quickly ready for stabilization and greening. This green demolition alternative supports neighborhood-led efforts to clear blighted structures and prep...",Community-Driven Demolition and Green Disposal,Deteriorated Housing Stock and Property Abandonment,Construction Junction,"214 N Lexington Street, Pittsburgh, PA 15208",https://www.cjreuse.org/deconstruction,info@cjreuse.org,
Deconstruction Program,"Construction Junction’s Deconstruction Program carefully disassembles condemned or end-of-life buildings to salvage reusable materials, diverting tons of waste from landfills and ensuring safe, green disposal. They partner with municipalities, land banks, and neighborhood groups during blight-removal efforts; after structures are removed, salvaging and responsible disposal are paired with site preparation that supports future greening and community reuse. This approach advances the solution b...",Community-Driven Demolition and Green Disposal,Deteriorated Housing Stock and Property Abandonment,Construction Junction,"214 N Lexington Street, Pittsburgh, PA 15208",https://www.constructionjunction.org,info@cjreuse.org,
Digital Foundry Workforce and Employer Engagement Programs,"The Digital Foundry at New Kensington offers career pathways and hosts employer meetups, showcases, and hiring days focused on digital manufacturing and Industry 4.0. Events integrate virtual demonstrations and employer interactions so job seekers from the Alle-Kiski Valley and beyond can connect with regional firms and remote-capable roles without extensive travel. By combining hands-on upskilling with employer engagement, the Foundry strengthens local networks and expands access to quality ...","Skill-Sharing, Timebanking, and Local Hiring Fairs",Geographic Isolation from Economic Opportunity Centers,The Digital Foundry at New Kensington (Penn State New Kensington and Economic Growth Connection of Westmoreland),"855 5th Avenue, New Kensington, PA 15068",https://digitalfoundrynk.com,info@digitalfoundrynk.com,
Digital Foundry at New Kensington,"The Digital Foundry offers collaborative workspaces, training labs, and meeting rooms equipped with robust internet and advanced digital manufacturing tools, enabling residents and small firms to work, learn, and collaborate locally. Through employer partnerships, industry certifications, and coaching, it helps participants build remote-capable digital skills and connect to job pathways and project-based work that do not require daily commuting to larger cities.",Neighborhood Co-Working & Remote Work Incubators,Geographic Isolation from Economic Opportunity Centers,Penn State New Kensington and Economic Growth Connection of Westmoreland,"855 5th Avenue, New Kensington, PA 15068",https://digitalfoundrynk.com,info@digitalfoundrynk.com,
Digital Literacy & Career Services (Adult Learners),"Literacy Pittsburgh offers beginner-to-advanced computer and internet skills classes for adults, including device use, email, productivity software, online safety, and job search skills, delivered at its Downtown Learning Hub and community sites. Instructors and tutors help learners build remote-work readiness, create resumes and online profiles, apply for jobs, and navigate essential online services such as benefits portals and telehealth appointment systems. Classrooms provide internet-conn...",Digital Access & Literacy Hubs,Geographic Isolation from Economic Opportunity Centers,Literacy Pittsburgh,"411 Seventh Avenue, Suite 550, Pittsburgh, PA 15219",https://www.literacypittsburgh.org,info@literacypittsburgh.org,
Digital Literacy Program,"Literacy Pittsburgh runs instructor‑led digital skills classes and tutoring at its Downtown center and partner sites such as libraries and community centers, providing devices, Wi‑Fi, and hands‑on support. Courses span beginner computer and smartphone skills through Google Workspace, email, videoconferencing, and remote‑work readiness, along with help completing online job applications, benefits forms, and telehealth registrations. Trained instructors and digital navigators ensure adults gain...",Digital Access & Literacy Hubs,Geographic Isolation from Economic Opportunity Centers,Literacy Pittsburgh,"411 Seventh Avenue, Suite 525, Pittsburgh, PA 15219",https://www.literacypittsburgh.org/programs/digital-literacy,info@literacypittsburgh.org,
Digital Skills,"Literacy Pittsburgh’s Digital Skills program builds practical computer, online communication, and office software competencies aligned with remote customer service, administrative support, and entry-level tech roles. The organization layers in wraparound supports such as transportation assistance and connections to childcare resources, provides access to devices/Internet through digital navigator partnerships, and hosts employer info sessions and referrals that connect learners to remote job ...",Local Skills Training Linked to Remote Jobs,Geographic Isolation from Economic Opportunity Centers,Literacy Pittsburgh,"411 Seventh Avenue, Suite 525, Pittsburgh, PA 15219",https://www.literacypittsburgh.org,info@literacypittsburgh.org,
Distillery Artist Residency,"Brew House Association’s Distillery Artist Residency provides selected artists with space, mentorship, and support inside the rehabilitated Duquesne Brewing complex. Co-located with affordable artist live/work units in the same historic building, the program keeps previously vacant industrial space continuously occupied by vetted creatives who actively use, care for, and help maintain their studios. This sustained presence deters vandalism, stabilizes the property at low cost, and demonstrate...",Arts and Culture Revitalization Initiative,Deteriorated Housing Stock and Property Abandonment,Brew House Association,"711 South 21st Street, Pittsburgh, PA 15203",https://www.brewhousearts.org,info@brewhousearts.org,
Distillery Artist Residency,"Brew House Association’s Distillery Artist Residency provides selected artists with space, mentorship, and support inside the rehabilitated Duquesne Brewing complex. Co-located with affordable artist live/work units in the same historic building, the program keeps previously vacant industrial space continuously occupied by vetted creatives who actively use, care for, and help maintain their studios. This sustained presence deters vandalism, stabilizes the property at low cost, and demonstrate...",Property Guardianship and Live-Work Programs,Deteriorated Housing Stock and Property Abandonment,Brew House Association,"711 South 21st Street, Pittsburgh, PA 15203",https://www.brewhousearts.org,info@brewhousearts.org,
Distillery Artist Residency & Community Gallery,"Housed in the reclaimed Duquesne Brew House complex, the program provides affordable studios, residencies, and exhibition opportunities that activate a once-abandoned industrial site. Public shows, open studios, and performances draw visitors into the building, demonstrating how cultural use can stabilize and reinvest in large vacant structures and their surrounding blocks.",Arts and Culture Revitalization Initiative,Deteriorated Housing Stock and Property Abandonment,Brew House Association,"711 S 21st Street, Pittsburgh, PA 15203",https://www.brewhousearts.org,info@brewhousearts.org,
Dominion Energy Watershed Mini-Grant Program,"Western Pennsylvania Conservancy’s mini-grant program provides small matching grants to local watershed groups for planning, design, permitting, and early implementation of pollution and abandoned mine drainage remediation projects. Grants require a local match, and WPC helps groups leverage community crowdfunding and local business sponsorships to meet match requirements—positioning them to unlock much larger state and federal grants (e.g., DEP Growing Greener, EPA Section 319, AML) for full...",Local Fundraising and Matching Grant Campaigns,Contaminated Industrial Brownfields,Western Pennsylvania Conservancy,"800 Waterfront Drive, Pittsburgh, PA 15222",https://waterlandlife.org,info@paconserve.org,
Downtown Erie Farmers Market,"The Erie Downtown Partnership hosts recurring pop-up markets in Perry Square that bring together farmers, food vendors, and makers from Erie County and surrounding areas. EDP coordinates promotions with VisitErie and other partners to attract visitors from neighboring towns, increasing foot traffic and sales for local businesses. These markets help entrepreneurs pilot new products and test retail strategies that can transition into permanent storefronts or distribution through nearby venues.",Pop-Up Market Days and Mobile Retail,Geographic Isolation from Economic Opportunity Centers,Erie Downtown Partnership,"140 East 5th Street, Erie, PA 16507",https://www.eriedowntown.com,info@eriedowntown.com,
DumpBusters,"Allegheny CleanWays’ DumpBusters program mobilizes trained crews and volunteers to remove illegal dumping and demolition debris from vacant lots across Allegheny County, ensuring responsible disposal and recycling of materials. Following cleanouts, they collaborate with community groups to mulch, seed, and install plantings that stabilize sites and deter future dumping, often as a precursor to gardens or other community uses. This provides the green disposal and community-driven lot stabiliza...",Community-Driven Demolition and Green Disposal,Deteriorated Housing Stock and Property Abandonment,Allegheny CleanWays,"33 Terminal Way, Suite 331B, Pittsburgh, PA 15219",https://www.alleghenycleanways.org,info@alleghenycleanways.org,
Duquesne Light Company Community Charging Program,"Duquesne Light’s program funds and supports installation of publicly accessible Level 2 and DC fast EV chargers across Allegheny County, prioritizing community-serving sites such as libraries, YMCAs, municipal lots, and mobility hubs in neighborhoods that lack access. This shared charging infrastructure lowers barriers for community EV fleets and car-share providers to operate near transit hubs and employment centers, enabling the community EV car-share + charging model to scale beyond downtown.",Community EV Car-Share and Charging Stations,Geographic Isolation from Economic Opportunity Centers,Duquesne Light Company,"411 Seventh Avenue, Pittsburgh, PA 15219",https://www.duquesnelight.com/EV,ev@duqlight.com,
ECPL Technology Lending (Hotspots & Chromebooks) and Parking‑Lot Wi‑Fi,"Erie County Public Library lends Wi‑Fi hotspots and Chromebooks to residents and maintains free public Wi‑Fi that can be accessed inside the library and from outdoor areas and parking lots, expanding reach to those without home service. Staff provide digital skills training and safety guidance, helping patrons navigate online resources securely. The program aligns with the solution by combining outdoor community Wi‑Fi with a managed device loan collection.",Community Wi‑Fi Zones and Device Loan Programs,Geographic Isolation from Economic Opportunity Centers,Erie County Public Library (Blasco Memorial Library),"160 East Front Street, Erie, PA 16507",https://erielibrary.org,library-reference@eriecountypa.gov,
EHP Health Services,"The Environmental Health Project (EHP) offers free nurse-led health consultations, symptom tracking, and exposure screening related to air and water pollutants common in Western Pennsylvania industrial and energy communities. EHP hosts community clinics and workshops, provides in-home environmental assessments (e.g., particulate monitoring), and refers residents to medical providers and legal resources for compensation and remediation. This program delivers environmental health screening and ...",Community Health Screenings and Environmental Clinics,Contaminated Industrial Brownfields,Environmental Health Project (EHP),"2001 Waterdam Plaza Drive, Suite 201, McMurray, PA 15317",https://www.environmentalhealthproject.org,info@environmentalhealthproject.org,
Ecodistrict Planning and Charrettes,"evolveEA facilitates structured design charrettes and visioning sessions for Western Pennsylvania communities—including the Millvale, Etna, and Sharpsburg ecodistricts and the Uptown/West Oakland EcoInnovation District—to shape redevelopment of vacant and legacy industrial sites. Their charrette outcomes translate into implementable plans and design guidelines that direct cleanup levels, green infrastructure, and renewable energy integration to match community priorities.",Community Visioning and Design Charrettes,Contaminated Industrial Brownfields,evolveEA,"602 East Ohio Street, Pittsburgh, PA 15212",https://www.evolveea.com,info@evolveea.com,
Edinboro Market,"A community-owned local food hub and retail marketplace that aggregates goods from dozens of area farmers and makers, with online ordering and curbside pickup. By consolidating products from many vendors into coordinated orders and offering a central pickup location, the market reduces distance barriers between rural producers and customers. The store’s shared merchandising, packaging, and order fulfillment functions operate as micro-fulfillment for the region.",Micro-Logistics & Local Marketplace,Geographic Isolation from Economic Opportunity Centers,Edinboro Market,"124 Meadville Street, Edinboro, PA 16412",https://www.edinboromarket.org,info@edinboromarket.org,
"Employment Program: Job Fairs, Employer Spotlights, and Coaching","Mon Valley Initiative hosts neighborhood hiring fairs, employer spotlights, and virtual information sessions for residents of the Mon Valley’s deindustrialized communities. By bringing regional employers to local venues and promoting remote and hybrid openings, they reduce the need for long commutes while connecting residents to quality jobs. The program’s relationship-based approach fosters trust and helps neighbors coordinate shared resources like childcare and transportation for interviews...","Skill-Sharing, Timebanking, and Local Hiring Fairs",Geographic Isolation from Economic Opportunity Centers,Mon Valley Initiative,"305 East 8th Avenue, Homestead, PA 15120",https://monvalleyinitiative.com,info@monvalleyinitiative.com,
Energy Innovation Center Institute – Workforce Development Programs,"The Energy Innovation Center Institute provides pre-apprenticeship, apprenticeship-aligned, and incumbent worker training in energy-efficient building systems, HVAC, building operations, and clean-energy construction. Working with trade unions, CCAC, and regional employers, the EIC equips residents for careers that support decarbonization and high-performance building retrofits tied to redevelopment projects across Western Pennsylvania.",Workforce Development and Transition Programs,Contaminated Industrial Brownfields,Energy Innovation Center Institute,"1435 Bedford Avenue, Pittsburgh, PA 15219",https://www.eicpittsburgh.org,info@eicpittsburgh.org,
Environmental Health Project Community Health Clinics,"The Environmental Health Project (EHP) runs community-based health clinics and consultations for residents facing environmental exposures from industrial activities, providing symptom screening, exposure histories, and guidance on medical follow-up. EHP’s nurses and health professionals also offer environmental monitoring support, host educational events on respiratory and cancer risks, and coordinate with legal and advocacy partners to advise on compensation and exposure documentation.",Community Health Screenings and Environmental Clinics,Contaminated Industrial Brownfields,Environmental Health Project,"2001 Waterdam Plaza Drive, Suite 201, McMurray, PA 15317",https://www.environmentalhealthproject.org,info@environmentalhealthproject.org,
Environmental Justice Clinic,"The Environmental Justice Clinic at the Thomas R. Kline School of Law of Duquesne University offers free legal services and community legal-education clinics for residents impacted by environmental hazards. The clinic advises on exposure pathways, tenant rights related to lead and mold, potential compensation, and regulatory complaints, and coordinates with public health partners to connect clients to medical screenings and follow-up care.",Community Health Screenings and Environmental Clinics,Contaminated Industrial Brownfields,"Thomas R. Kline School of Law of Duquesne University, Tribone Center for Clinical Legal Education","914 Fifth Avenue, Pittsburgh, PA 15219",https://www.duq.edu/academics/schools/law/clinics,lawclinic@duq.edu,
Environmental Law Clinic,"The University of Pittsburgh School of Law’s Environmental Law Clinic provides free legal assistance and community legal clinics for residents and groups affected by pollution and contamination. The clinic educates communities on exposure-related rights, helps pursue remedies (administrative complaints, comments, litigation support), and partners with health and academic organizations to connect legal advice with medical follow-up. This addresses the legal-health component by advising on expo...",Legal Assistance and Responsible-Party Accountability,Contaminated Industrial Brownfields,University of Pittsburgh School of Law,"3900 Forbes Avenue, Pittsburgh, PA 15260",https://www.law.pitt.edu/clinics/environmental-law-clinic,elc@pitt.edu,
