Name,Description,Solution,Obstacle,Organization,Address,Website,Email,Phone,Latitude,Longitude
Detre Library & Archives,"The Detre Library & Archives at the Heinz History Center collects, preserves, and makes accessible records that document Western Pennsylvania’s industrial and labor history, including union collections and worker oral histories. It partners with unions and community organizations to develop research collections and public storytelling exhibits that interpret labor struggles and workplace culture. These collaborations leverage cultural grants and museum audiences to support preservation of his...",Heritage and Archive Partnerships,Union Hall Closures and Consolidation,Senator John Heinz History Center,"1212 Smallman Street, Pittsburgh, PA 15222",https://www.heinzhistorycenter.org/library-archives,library@heinzhistorycenter.org,
Detre Library & Archives – Labor History Collections,"The Detre Library & Archives at the Heinz History Center preserves Western Pennsylvania’s labor and industrial records, partnering with unions, locals, and community historians to archive documents, photographs, and oral histories. The History Center develops public-facing storytelling exhibits on steel and work that draw regional and national visitors, strengthening support for preserving historic buildings and collections. Staff also advise on collections care and grant opportunities, helpi...",Heritage and Archive Partnerships,Union Hall Closures and Consolidation,Senator John Heinz History Center (Historical Society of Western Pennsylvania),"1212 Smallman Street, Pittsburgh, PA 15222",https://www.heinzhistorycenter.org/collections/detre-library-archives,library@heinzhistorycenter.org,
Development Review Panel (DRP),"The Hill CDC’s Development Review Panel is a resident-led process that organizes community members to evaluate development proposals and articulate community priorities to developers and public agencies. Staff organizers conduct outreach and listening sessions to gather input, then convene structured decision-making tables that translate resident voice into binding community benefits and recommendations to city boards, demonstrating transparent and responsive governance.",Neighborhood Assemblies and Civic Nights,Loss of Multi-Purpose Community Spaces,Hill Community Development Corporation,"2015 Centre Avenue, Suite 100, Pittsburgh, PA 15219",https://www.hilldistrict.org/drp,info@hilldistrict.org,
Digital Foundry at New Kensington – Hybrid Event & Training Spaces,"The Digital Foundry offers community-accessible classrooms and event spaces outfitted with high‑speed internet and modern A/V (cameras, microphones, and large displays) to support hybrid meetings, training, and civic gatherings. By providing reliable on‑site Wi‑Fi and staff‑supported conferencing setups, the center enables local organizations and workers to participate both in person and remotely without needing to bring their own gear.",Hybrid Meeting Kits and Digital Access Points,Loss of Multi-Purpose Community Spaces,Digital Foundry at New Kensington (A Partnership of Penn State New Kensington and the Economic Growth Connection of Westmoreland),"855 5th Avenue, New Kensington, PA 15068",https://digitalfoundrynk.com,info@digitalfoundrynk.com,
Donora Historical Society & Smog Museum Oral History Project,"The Donora Historical Society & Smog Museum collects oral histories and artifacts related to the steel and zinc industries and everyday life in the Mon Valley. The Society partners with local schools, scouts, and retired volunteers to guide students in interviewing longtime residents, scanning historic photos from family albums and ethnic club archives, and mounting exhibits about Donora’s immigrant communities. These projects build bridges between generations and safeguard memories of the re...",Local Heritage Curriculum and Oral History Projects,Disappearance of Ethnic Clubs and Fraternal Lodges,Donora Historical Society and Smog Museum,"595 McKean Avenue, Donora, PA 15033",https://www.donorahistoricalsociety.org,donorahistoricalsociety@gmail.com,
"ESL, Citizenship, and Conversation Programs","Literacy Pittsburgh matches adult English learners with volunteer tutors and small conversation groups, helping newcomers gain language skills to navigate daily life and engage with neighborhood organizations. Classes and tutoring include practical orientation to local services, civic participation, and community activities, often hosted at libraries and community centers to encourage ongoing social integration.",Welcome and Newcomer Integration Network,Disappearance of Ethnic Clubs and Fraternal Lodges,Literacy Pittsburgh,"411 Seventh Avenue, Suite 550, Pittsburgh, PA 15219",https://www.literacypittsburgh.org,info@literacypittsburgh.org,
Earn-a-Bike,"Free Ride’s Earn-a-Bike program lets community members trade volunteer hours in the bike shop—helping with organizing, basic repairs, and event support—to earn a refurbished bicycle and parts. This hours-for-benefits exchange builds practical skills, strengthens reciprocity among neighbors, and keeps the community workshop and group rides running with minimal reliance on paid staff.",Timebank and Skills-Share Network,Loss of Multi-Purpose Community Spaces,Free Ride (Pittsburgh Bicycle Collective),"214 N Lexington Street, Pittsburgh, PA 15208",https://www.freeridepgh.org,info@freeridepgh.org,
Earn-a-Bike Program,"Free Ride’s Earn-a-Bike lets community members exchange volunteer hours for bicycles, parts, and shop credit, explicitly using time as the barter currency. Retirees and long-time mechanics mentor neighbors in hands-on bike repair and maintenance, while younger volunteers often support the shop’s digital tasks (inventory, communications, and social media), creating a two-way intergenerational exchange. Sessions happen in a welcoming community workshop that functions like the lodges of old—a pl...",Intergenerational Skills-Exchange Program,Disappearance of Ethnic Clubs and Fraternal Lodges,Free Ride - Recycled Bicycle Project,"214 N Lexington Street, Pittsburgh, PA 15208",https://www.freeridepgh.org,info@freeridepgh.org,
East Liberty Presbyterian Church – Building Use & Reservations,"East Liberty Presbyterian Church opens its fellowship halls, meeting rooms, and larger gathering spaces to neighborhood associations, recovery groups, voter and civic forums, and family events through a structured reservation process. As a long-standing faith institution with deep community trust, ELPC provides reliable evening and weekend access that supports civic life and multi-generational programming.","Partnerships with Unions, Churches, and Schools",Loss of Multi-Purpose Community Spaces,East Liberty Presbyterian Church,"116 S Highland Avenue, Pittsburgh, PA 15206",https://www.elpc.church,info@cathedralofhope.org,
Energy & Advanced Manufacturing Industry Partnership (E&AM IP),"The Southwest Corner Workforce Development Board coordinates a volunteer-driven industry partnership bringing together plant management, labor, community groups, and workforce agencies across Washington, Greene, and Beaver Counties. The group meets regularly to identify and act on barriers such as commuter distances, shift patterns, and on-site hiring access, leading to employer commitments like localized hiring fairs, coordinated onboarding schedules, and collaboration with transit providers...",Employer-Community Liaison Network,Geographic Dispersion of Union Members,Southwest Corner Workforce Development Board,"351 West Beau Street, Suite 300, Washington, PA 15301",https://www.southwestcornerwdb.com,,
Energy Innovation Center,"The Energy Innovation Center is a multi-tenant hub that co-locates union apprenticeship and training centers (including IBEW Local 5, IUOE Local 95, and Steamfitters Local 449) alongside social enterprises, startups, and community-serving labs. By placing training programs, small manufacturers, and mission-driven businesses under one roof, it generates steady foot traffic and shared revenue streams while creating pathways into skilled trades. This co-location model operationalizes the solutio...",Co-locating Social Enterprises,Union Hall Closures and Consolidation,Pittsburgh Gateways Corporation – Energy Innovation Center,"1435 Bedford Avenue, Pittsburgh, PA 15219",https://www.eicpittsburgh.org,info@pghgateways.org,
Energy Innovation Center,"The Energy Innovation Center redeveloped a historic trade school into a multi-tenant hub that co-locates union apprenticeship training centers with mission-driven businesses and workforce nonprofits. By leasing shared labs, classrooms, and shop space to building-trades unions alongside social enterprises and startups, it generates revenue and daily foot traffic while creating hands-on training pathways—directly aligning with the co-location model proposed for union halls.",Co-locating Social Enterprises,Union Hall Closures and Consolidation,Pittsburgh Gateways Corporation,"1435 Bedford Avenue, Pittsburgh, PA 15219",https://www.pghgateways.org,,
Energy Innovation Center,"The Energy Innovation Center co-locates multiple union apprenticeship programs (including IBEW Local 5, Operating Engineers Local 95, and Steamfitters Local 449) with social enterprises, startups, and workforce nonprofits in one facility. This mix of tenants produces rent revenue and daily activity while creating hands-on training opportunities, employer connections, and community events in a labor-integrated setting—advancing the co-location model that keeps worker development at the center.",Co-locating Social Enterprises,Union Hall Closures and Consolidation,Energy Innovation Center Institute (EICI),"1435 Bedford Avenue, Pittsburgh, PA 15219",https://www.eicpittsburgh.org,,
Energy Innovation Center,"Located in the former Connelley Trade School, the Energy Innovation Center is a multi-use facility with classrooms, labs, and large event and meeting spaces dedicated to workforce training in the building trades, energy, and technology. It leases space to nonprofits, unions, and small businesses—often with flexible terms—while hosting trainings, certifications, and community events that generate revenue and maintain an active community presence.",Multi-use Community Hubs,Union Hall Closures and Consolidation,Pittsburgh Gateways Corporation,"1435 Bedford Ave, Pittsburgh, PA 15219",https://www.eicpittsburgh.org,info@eicpittsburgh.org,
English Conversation Groups,"Volunteer facilitators with Literacy Pittsburgh lead free English Conversation Groups at libraries, schools, and community organizations throughout Allegheny County. Sessions are pop-up style and rotate by neighborhood, using portable curricula and materials that make it easy to set up welcoming language clubs in any room. The program rebuilds informal social clubs focused on culture and connection for immigrants and longtime residents alike.",Pop-up Clubs and Mobile Cultural Programming,Disappearance of Ethnic Clubs and Fraternal Lodges,Literacy Pittsburgh,"411 Seventh Avenue, Suite 525, Pittsburgh, PA 15219",https://www.literacypittsburgh.org,info@literacypittsburgh.org,
English Language Learning (ESL) & Citizenship Tutoring,"Literacy Pittsburgh pairs adult English learners with volunteer tutors and small-group classes, providing individualized language support and practical orientation to daily life, transit, libraries, and community resources. Many sites also offer conversation groups and study circles that function as newcomer socials, helping residents build local friendships and connections to civic activities while improving language skills.",Welcome and Newcomer Integration Network,Disappearance of Ethnic Clubs and Fraternal Lodges,Literacy Pittsburgh,"411 Seventh Avenue, Suite 525, Pittsburgh, PA 15219",https://www.literacypittsburgh.org,info@literacypittsburgh.org,
Erie County Public Library Bookmobile,"The Erie County Public Library Bookmobile brings library collections, Wi‑Fi, technology help, and programs to neighborhoods, senior centers, and community sites across the county. It functions as a pop-up community space where residents can access literacy activities and information services and where partner groups can hold outreach such as voter registration or community meetings, helping fill the gap left by the loss of multi-use halls.",Mobile Community Van/Trailer,Loss of Multi-Purpose Community Spaces,Erie County Public Library,"160 East Front Street, Erie, PA 16507",https://erielibrary.org/services/bookmobile/,erielibrary@eriecountypa.gov,
Erie County Public Library Bookmobile,"The Bookmobile is a library-on-wheels that brings books, technology access, and outreach programs to neighborhoods and rural stops across Erie County. By converting a bus into a mobile library and activity space, it supports community gatherings, literacy events, and access to services in places without nearby library facilities.",Mobile Community Van/Trailer,Loss of Multi-Purpose Community Spaces,Erie County Public Library,"160 East Front Street, Erie, PA 16507",https://erielibrary.org/locations/bookmobile/,library-reference@eriecountypa.gov,
Erie County Public Library Wi‑Fi Hotspots and Hybrid‑Ready Community Rooms,"Erie County Public Library lends Wi‑Fi hotspots and offers system‑wide public Wi‑Fi to reduce connectivity barriers for residents and neighborhood groups. At the Blasco Memorial Library and other locations, reservable community rooms with A/V enable hybrid meetings and events, ensuring people can participate remotely when travel or schedules prevent in‑person attendance.",Hybrid Meeting Kits and Digital Access Points,Loss of Multi-Purpose Community Spaces,Erie County Public Library,"160 East Front Street, Erie, PA 16507",https://www.erielibrary.org,,
Erie Gallery Night,"Erie Gallery Night coordinates quarterly pop-up exhibitions and performances across downtown, including in vacant or underutilized storefronts made available by property owners. These short-term activations host artist talks, book signings, and community group meetups, recreating the social, cultural, and civic mix typical of union halls. By rotating across multiple addresses, the program showcases demand for community-oriented use and helps signal viability to landlords and funders.",Pop-up Events in Vacant Spaces,Loss of Multi-Purpose Community Spaces,Erie Arts & Culture,"23 West 10th Street, Erie, PA 16501",https://erieartsandculture.org/programs/gallery-night,info@erieartsandculture.org,
Everyday Cafe,"A nonprofit neighborhood coffee shop designed as a safe, casual meeting place in Homewood, Everyday Cafe offers regular morning coffee hours, open community meetups, and periodic book and discussion groups. Staff and volunteer hosts from The Oasis Project greet patrons, share neighborhood information on in-store boards, and make introductions between residents to strengthen local ties.",Neighborhood Third-Places Program,Disappearance of Ethnic Clubs and Fraternal Lodges,The Oasis Project (Bible Center Church),"532 N Homewood Avenue, Pittsburgh, PA 15208",https://www.everydaycafe.org,,
Family Mentoring (Refugee & Immigrant Services),"JFCS recruits and trains local volunteer mentors and pairs them with newly arrived individuals and families to provide ongoing orientation to neighborhoods, transit, schools, and community resources. Mentors introduce newcomers to long-time residents, invite them to local gatherings and civic events, and help build social networks—functioning as neighborhood ambassadors that accelerate belonging.",Neighborhood Welcome & Buddy Program,Geographic Dispersion of Union Members,Jewish Family and Community Services (JFCS) Pittsburgh,"5743 Bartlett Street, Pittsburgh, PA 15217",https://www.jfcspgh.org/services/refugees-immigrants/,info@jfcspgh.org,
Family Night – Turtle Creek Family Care Connection,"UPMC Children’s Family Care Connection in Turtle Creek hosts recurring evening Family Night dinners and activities, timed so working parents and shift workers can participate right before or after their shifts. These informal, food-centered gatherings at a neighborhood community site near Mon Valley plants create space for coworkers, families, and neighbors to build relationships and share resources.",Shift-Aligned Community Events,Geographic Dispersion of Union Members,UPMC Children’s Hospital of Pittsburgh – Family Care Connection,"519 Penn Avenue, Turtle Creek, PA 15145",https://www.chp.edu/our-services/child-development/family-care-connection/locations/turtle-creek,,
Farm to Table Buy Local – Farm to Work Workplace Markets,"Farm to Table Buy Local brings pop-up farm stands and CSA pickups directly to employer campuses and industrial parks across Western Pennsylvania. Markets are scheduled to align with shift changes and early-morning/late-day hours, setting up in parking lots or lobbies so workers can shop locally on their way to or from work and socialize with coworkers and neighbors.",Pop-up Markets and Mobile Services at Shift Change,Geographic Dispersion of Union Members,American HealthCare Group,"733 Washington Road, Suite 102, Pittsburgh, PA 15228",https://farmtotablepa.com,info@american-healthcare.net,
Farmers@Work,"Farmers@Work brings pop-up farmers markets directly to employer campuses across Western Pennsylvania, setting up outdoor or lobby markets that allow staff to shop local produce and goods without leaving work. Markets are scheduled to coincide with shift changes (early morning and late afternoon/evening), and can be staged in parking lots near plant exits so commuting workers can meet up, buy groceries, and support local farms on their way in or out.",Pop-up Markets and Mobile Services at Shift Change,Geographic Dispersion of Union Members,American HealthCare Group – Farm to Table Western PA,"733 Washington Road, Suite 102, Pittsburgh, PA 15228",https://farmtotablepa.com,info@farmtotablepa.com,
Father Ryan Arts Center,"Operated by Focus On Renewal, the Father Ryan Arts Center provides a community-owned facility with theaters, studios, and rentable rooms for meetings, performances, receptions, and neighborhood programs. Nonprofit ownership and management keep these spaces affordable and available long term, maintaining a centralized venue for civic, cultural, and family events in the Sto-Rox community.",Community Land Trust for Social Spaces,Loss of Multi-Purpose Community Spaces,Focus On Renewal,"420 Chartiers Avenue, McKees Rocks, PA 15136",https://www.forstorox.org,info@forstorox.org,
Father Ryan Arts Center,"Focus On Renewal operates the Father Ryan Arts Center as a nonprofit-owned community arts and events facility with theaters, studios, galleries, and multi-purpose rooms. Spaces are rented at accessible rates for community meetings, recovery groups, youth programs, rehearsals, and family celebrations serving McKees Rocks and the Sto-Rox community. Through permanent stewardship of the property, FOR safeguards affordable, multi-functional venues that anchor civic, cultural, and family life.",Community Land Trust for Social Spaces,Loss of Multi-Purpose Community Spaces,Focus On Renewal,"420 Chartiers Avenue, McKees Rocks, PA 15136",https://www.forstorox.org/father-ryan-arts-center,info@forstorox.org,
Food Rescue Hero App,"Food Rescue Hero is a smartphone app that mobilizes thousands of Western Pennsylvania volunteers to complete short, scheduled food rescue trips between donors and community hubs. Volunteers select routes that fit before, after, or between work shifts and coordinate pickups and drop-offs through the app, strengthening neighborhood ties across municipal boundaries. This implements the solution by using a digital neighbor network to organize volunteer assistance and regular, shift-friendly oppor...",Digital Neighbor Network & Shift Coordination App,Geographic Dispersion of Union Members,412 Food Rescue,"112 Sherman Street, Millvale, PA 15209",https://www.412foodrescue.org,info@412foodrescue.org,
Food Rescue Hero Volunteer Delivery,"412 Food Rescue mobilizes thousands of volunteers via the Food Rescue Hero app to pick up surplus food and deliver it directly to community sites and households, including prepared meals from its Good Food Project kitchen. This volunteer-run, app-based matching system functions like a mutual aid network for meal delivery, increasing daily neighbor-to-neighbor support and reducing food insecurity across Western Pennsylvania.","Mutual Aid Networks, Tool Libraries, and Time Banks",Disappearance of Ethnic Clubs and Fraternal Lodges,412 Food Rescue,"112 E Sherman Street, Millvale, PA 15209",https://www.412foodrescue.org,info@412foodrescue.org,
Food Rescue Heroes (Volunteer Delivery Network),"A region-wide volunteer network that uses a simple app to match surplus food pickups with nearby volunteers who deliver directly to households and community sites. The program facilitates frequent neighbor-to-neighbor meal delivery and check-ins, building trust and practical support across communities. It operationalizes the solution’s mutual aid and meal-delivery components through easy sign-ups and real-time matching of needs and offers.","Mutual Aid Networks, Tool Libraries, and Time Banks",Disappearance of Ethnic Clubs and Fraternal Lodges,412 Food Rescue,"6140 Station Street, Pittsburgh, PA 15206",https://www.412foodrescue.org,info@412foodrescue.org,
Free Ride,"Free Ride is a volunteer-run bicycle collective where community members earn shop credit and even complete bikes by contributing hours to the shop through its Earn-a-Bike and volunteer programs. Neighbors teach and coach one another during open shop sessions, and volunteers frequently support community events with setup/teardown and mobile repair, reducing reliance on paid staff. This time-for-benefit model functions like a local timebank, building reciprocity and trust while providing practi...",Timebank and Skills-Share Network,Loss of Multi-Purpose Community Spaces,Free Ride Pittsburgh Bicycle Collective,"214 N Lexington Street, Pittsburgh, PA 15208",https://www.freeridepgh.org,info@freeridepgh.org,
Free Ride,"Free Ride is a community bike shop where neighbors trade volunteer hours for bikes, parts, shop time, and training through its Earn-a-Bike and volunteer exchange model. People contribute time by teaching repair skills, staffing open shop, organizing donations, and helping with event setup/teardown—sharing skills that directly support community functions and reduce reliance on paid staff while building trust and reciprocity.",Timebank and Skills-Share Network,Loss of Multi-Purpose Community Spaces,Pittsburgh Bicycle Collective,"214 N Lexington St, Pittsburgh, PA 15208",https://www.freeridepgh.org,info@freeridepgh.org,
Free Store 15104,"Free Store 15104 is a volunteer-run mutual aid store where community members donate new and gently used household goods, clothing, and children’s items that neighbors can take at no cost. By redistributing resources person-to-person in a welcoming, walk-in space, the program fosters frequent, supportive interactions and a culture of mutual aid in a deindustrialized Mon Valley community.","Mutual Aid Networks, Tool Libraries, and Time Banks",Disappearance of Ethnic Clubs and Fraternal Lodges,For Good PGH,"420 Braddock Avenue, Braddock, PA 15104",https://www.forgoodpgh.org,info@forgoodpgh.org,
Freedom Transit Shared Ride Program,"Freedom Transit provides door-to-door, advance-reservation shared-ride service across Washington County, grouping riders traveling in the same direction to central destinations like civic buildings, medical centers, and transit hubs. Alongside its park-and-ride lots and commuter routes, the shared-ride program gives dispersed neighborhoods practical options to meet up and travel together to centralized meetings and events. This coordinated transportation helps communities sustain participatio...",Transportation and Access Network,Union Hall Closures and Consolidation,Washington County Transportation Authority (Freedom Transit),"50 East Chestnut Street, Washington, PA 15301",https://www.freedom-transit.org,,
Freedom Transit Shared-Ride and Park & Ride Network,"Freedom Transit offers countywide shared-ride (advance-reservation) service and commuter routes with Park & Ride lots that connect small towns in Washington County to major hubs. Groups can reserve shared-ride trips or meet at Park & Ride locations to board express buses, making it practical to reach centralized meetings and events from dispersed neighborhoods. Public subsidies and discounted fares keep coordinated travel affordable while maintaining participation from multiple communities.",Transportation and Access Network,Union Hall Closures and Consolidation,Washington County Transportation Authority (Freedom Transit),"50 East Chestnut Street, Washington, PA 15301",https://www.freedom-transit.org,info@freedom-transit.org,
GROW Sto-Rox Community Small Grants,"Through the GROW Sto-Rox initiative, small grants are provided to residents and community leaders in Stowe Township and McKees Rocks to launch events and neighborhood programming. Awards can be used for venue costs, childcare, supplies, and promotion, helping people host accessible activities like cultural nights, youth sports, classes, and support meetings. The micro-grant model strengthens local gathering spaces and replaces the multi-use function once served by union and social halls.",Micro-grants for Event Organizers,Loss of Multi-Purpose Community Spaces,New Sun Rising,"112 Sherman Street, Millvale, PA 15209",https://www.newsunrising.org,info@newsunrising.org,
Gallery Crawl in the Cultural District,"The Gallery Crawl is a free, multi-venue cultural festival that fills Downtown’s Cultural District with live music, public art, dance, food vendors, and open galleries several times per year. By turning blocks of the neighborhood into a festive, walkable commons, it creates a neutral, community-centered atmosphere where residents from across the region can gather and connect. The Crawl highlights local artists and cultural heritage while fostering belonging and trust in shared public spaces.",Pop-up Events in Vacant Spaces,Loss of Multi-Purpose Community Spaces,Pittsburgh Cultural Trust,"803 Liberty Avenue, Pittsburgh, PA 15222",https://trustarts.org/crawl,info@trustarts.org,
Gallery on Centre,"Gallery on Centre uses a previously empty storefront on Centre Avenue as a flexible pop-up venue for rotating vendor markets, financial empowerment workshops, art shows, and neighborhood meetings. The space serves as a multi-functional community hub—similar to historic union halls—while proving the viability of the Hill District business corridor to prospective tenants and investors.",Pop-up Events in Vacant Spaces,Loss of Multi-Purpose Community Spaces,Hill Community Development Corporation (Hill CDC),"1840 Centre Avenue, Pittsburgh, PA 15219",https://www.hilldistrict.org/gallery-on-centre,info@hilldistrict.org,
Gallery on Penn,"A formerly vacant East Liberty storefront is programmed as a rotating pop-up marketplace and shared event space for makers, neighborhood groups, and community workshops. The short-term residencies and public events function like a modern union hall—hosting gatherings, classes, and small celebrations—while proving demand and helping vendors and partners secure longer-term space in the corridor.",Pop-up Events in Vacant Spaces,Loss of Multi-Purpose Community Spaces,Bridgeway Capital – Creative Business Accelerator,"5935 Penn Avenue, Pittsburgh, PA 15206",https://www.bridgewaycapital.org/creative-business-accelerator/gallery-on-penn/,info@bridgewaycapital.org,
Gallery on Penn,"Gallery on Penn activates a formerly vacant storefront along the Penn Avenue corridor with a rotating schedule of pop-up retail, workshops, and community meet-ups for emerging entrepreneurs. By providing short-term, low-cost space and programming, it recreates union-hall-like functions—places for gatherings, registrations, and clubs—while demonstrating customer demand to landlords and funders and helping vendors transition to permanent leases.",Pop-up Events in Vacant Spaces,Loss of Multi-Purpose Community Spaces,Catapult Greater Pittsburgh,"5935 Penn Avenue, Pittsburgh, PA 15206",https://catapultpittsburgh.org,info@catapultpittsburgh.org,
Garden Resource Center,"Grow Pittsburgh’s Garden Resource Center provides a lending library of tools and materials (wheelbarrows, shovels, event canopies, and more) plus peer learning that neighbors use for community gardens, block events, and mutual aid projects. Volunteer-powered operations and shared resources enable residents to contribute time and skills to collective projects, reinforcing reciprocity and reducing dependence on paid staff.",Timebank and Skills-Share Network,Loss of Multi-Purpose Community Spaces,Grow Pittsburgh,"147 Putnam Street, Pittsburgh, PA 15206",https://www.growpittsburgh.org/garden-resource-center/,info@growpittsburgh.org,
Garfield–Friendship Development Activities Meetings & Community Forums,"BGC organizes regular community forums and official Development Activities Meetings that bring residents together to set local priorities, review proposed projects, and question representatives from city departments and developers. By convening in neighborhood spaces and inviting broad participation, these civic nights function as neighborhood assemblies that empower residents to influence outcomes and track accountability over time.",Neighborhood Assemblies and Civic Nights,Loss of Multi-Purpose Community Spaces,Bloomfield-Garfield Corporation,"5321 Penn Avenue, Pittsburgh, PA 15224",https://bloomfield-garfield.org,info@bloomfield-garfield.org,
Greater Hazelwood Neighborhood Plan: Mobility & Connectivity Projects,"Hazelwood Initiative partners with residents, artists, and local businesses to implement plan priorities such as wayfinding, lighting, bus shelter upgrades, and streetscape improvements along Second Avenue and routes connecting the neighborhood to Hazelwood Green (the former steel mill site). These projects activate sidewalks with public art and amenities, making the path between workplaces and homes safer and more welcoming to foster spontaneous social interaction.",Place-making & Welcome Corridor near Plants,Geographic Dispersion of Union Members,"Hazelwood Initiative, Inc.","4901 Second Avenue, Pittsburgh, PA 15207",https://www.hazelwoodinitiative.org,info@hazelwoodinitiative.org,
Greenspace Ambassador Program,"Grounded Strategies’ Greenspace Ambassador Program equips residents to transform vacant or underused lots along key walking routes in post-industrial neighborhoods into welcoming public spaces. Ambassadors, supported by Grounded staff, volunteers, and business partners, add seating, paths, native plantings, murals, and community-designed signage—often along corridors that connect homes to current or former plant sites in places like Hazelwood, North Braddock, and McKees Rocks. By upgrading th...",Place-making & Welcome Corridor near Plants,Geographic Dispersion of Union Members,Grounded Strategies,"6587 Hamilton Avenue, Suite 2W, Pittsburgh, PA 15206",https://groundedpgh.org,info@groundedpgh.org,
Greenspace Stewardship Program,"Grounded Strategies trains and equips residents to form small stewardship teams that adopt problem vacant lots and turn them into community assets through clean-ups, plantings, and pocket parks. The program emphasizes short-term, achievable projects and provides tools, materials, and coaching, creating quick, visible improvements that draw in more volunteers. By organizing around specific, tangible spaces, these working groups rebuild neighborhood networks and lay the foundation for active ci...",Revitalize Civic Associations through Issue-Based Working Groups,Disappearance of Ethnic Clubs and Fraternal Lodges,Grounded Strategies,"6587 Hamilton Avenue, Pittsburgh, PA 15206",https://groundedpgh.org,info@groundedpgh.org,
Grounded Ambassadors Program,"Grounded trains and supports neighborhood Ambassadors to organize small working groups that tackle tangible issues such as vacant lot activation, park improvements, and community greening. Ambassadors use practical, short-term projects with visible results to recruit volunteers and rebuild local civic capacity, often serving as a springboard for new or revitalized block clubs and associations. The program supplies tools, mini-grants, and outreach support to sustain momentum.",Revitalize Civic Associations through Issue-Based Working Groups,Disappearance of Ethnic Clubs and Fraternal Lodges,Grounded Strategies,"6587 Hamilton Avenue, Suite 2W, Pittsburgh, PA 15206",https://groundedpgh.org,info@groundedpgh.org,
Grounded Strategies,"Grounded Strategies partners with residents to form small stewardship teams around vacant lots and green spaces in neighborhoods across Western Pennsylvania. Through door-to-door canvassing and micro-grants, they recruit neighbors for short, hands-on projects—cleanups, plantings, and pocket parks—that deliver visible wins and momentum. These issue-based working groups often evolve into or strengthen existing block clubs and neighborhood associations.",Revitalize Civic Associations through Issue-Based Working Groups,Disappearance of Ethnic Clubs and Fraternal Lodges,Grounded Strategies,"6587 Hamilton Avenue, Suite 2W, Pittsburgh, PA 15206",https://groundedpgh.org,info@groundedpgh.org,
HackPGH Makerspace,"HackPGH is a member-run makerspace where community members pay monthly dues for access and collectively govern the organization. In addition to dues, it sustains the facility through classes, events, and occasional rentals, while members volunteer for maintenance, shop management, and improvements. The model mirrors a cooperative community hall: shared ownership culture, member governance, and fee/rental income covering ongoing upkeep.",Community Cooperative Ownership,Union Hall Closures and Consolidation,"HackPGH, Inc.","1936 Fifth Avenue, Pittsburgh, PA 15219",https://www.hackpgh.org,info@hackpgh.org,
Hello Neighbor – Community Support & Volunteer Network,"Hello Neighbor uses an online volunteer management system to match community volunteers with refugee and immigrant families for ride assistance, errands, and support—often coordinated around work and school schedules. The organization runs digital sign-ups, messaging, and event listings that connect people from different neighborhoods, creating an ongoing online hub for interaction and mutual aid. This coordinated, app-supported network strengthens social ties and helps commuters and resident...",Digital Neighbor Network & Shift Coordination App,Geographic Dispersion of Union Members,Hello Neighbor,"211 N Whitfield Street, Suite 200, Pittsburgh, PA 15206",https://www.helloneighbor.us,info@helloneighbor.us,
Heritage Community Transportation,"Heritage Community Transportation operates low-cost fixed-route shuttles across Mon Valley communities like Braddock, Rankin, Duquesne, McKeesport, and North Versailles, linking neighborhoods to central hubs. Riders use neighborhood stops as meetup points and travel together to workplaces, services, and community events. Community and labor groups can coordinate members to board at shared stops and use published timetables to reach centralized meetings, implementing a practical shared-ride an...",Transportation and Access Network,Union Hall Closures and Consolidation,Heritage Community Initiatives,"820 Braddock Avenue, Braddock, PA 15104",https://www.heritageserves.org,info@heritageserves.org,
Heritage Community Transportation,"Heritage Community Transportation operates low-cost fixed-route shuttles throughout the Mon Valley, linking transit-poor neighborhoods with key hubs, job centers, and community destinations. Its designated stops function as convenient meetup points, enabling groups to board together and ride to centralized venues for meetings and events. The service is subsidized by public and private partners, making coordinated access affordable for residents spread across multiple communities.",Transportation and Access Network,Union Hall Closures and Consolidation,Heritage Community Initiatives,"820 Braddock Avenue, Braddock, PA 15104",https://www.heritageserves.org/transportation,info@heritageserves.org,
Heritage Community Transportation,"Heritage Community Transportation operates affordable fixed-route shuttles across Mon Valley communities, linking neighborhoods such as Braddock, Rankin, and Turtle Creek to job centers, shopping districts, and training sites. Routes are designed to connect with regional transit (Pittsburgh Regional Transit) and employment hubs, improving access for residents without cars.",Community Shuttle & Carpool Cooperative,Geographic Dispersion of Union Members,Heritage Community Initiatives,"820 Braddock Avenue, Braddock, PA 15104",https://www.heritageserves.org/transportation/,info@heritageserves.org,
Heritage Community Transportation – WorkLink,"WorkLink provides community shuttle service in the Mon Valley with routes and timetables built around major employers’ shift changes, linking boroughs like Braddock, Rankin, and surrounding communities to job sites and industrial parks. The service uses pooled public and employer support to keep fares low, offers designated neighborhood stops, and gives riders a shared, predictable commute that builds social connection and reduces the isolation and stress of long-distance driving.",Community Shuttle & Carpool Cooperative,Geographic Dispersion of Union Members,Heritage Community Initiatives,"820 Braddock Avenue, Braddock, PA 15104",https://www.heritageserves.org/transportation,info@heritageserves.org,
