Name,Description,Solution,Obstacle,Organization,Address,Website,Email,Phone,Latitude,Longitude
City of Pittsburgh First Source Hiring Program,"Operated by Partner4Work on behalf of the City, the First Source Hiring Program requires developers and employers receiving City/URA support to list openings with First Source and prioritize hiring local residents. The program recruits and screens Pittsburghers, including displaced workers, and embeds hiring goals into development agreements and community benefits agreements. Paired with the City’s living wage and service worker prevailing wage requirements, it ties public support to wage flo...",Good-Job Pledge and Local Hiring Agreements,Economic Desperation from Limited Job Alternatives,Partner4Work (on behalf of the City of Pittsburgh),"650 Smithfield Street, Suite 2600, Pittsburgh, PA 15222",https://www.partner4work.org,info@partner4work.org,
"City of Pittsburgh Living Wage, Service Worker Retention, and Prevailing Wage Ordinances","The City embeds job-quality standards into its procurement and subsidy decisions through a set of ordinances requiring living wages for City contractors, 90-day retention/recall for service workers when contracts change, and prevailing wages for building-service workers on City-supported projects. Solicitations and development agreements are conditioned on these commitments, and firms that do not agree are deemed non-responsive, effectively preferring employers that pay fair wages and honor w...",Local 'Good Jobs' Procurement & Incentive Pledge,Fear of Job Loss Overrides Union Loyalty,City of Pittsburgh Office of Management & Budget – Procurement,"414 Grant Street, Pittsburgh, PA 15219",https://pittsburghpa.gov/omb/procurement,purchasing@pittsburghpa.gov,
City of Pittsburgh Service Worker Prevailing Wage and Living Wage Ordinances,"The City of Pittsburgh conditions contracts and city-subsidized development on compliance with its Service Worker Prevailing Wage and Living Wage ordinances. These policies require covered contractors and subsidy recipients to pay fair, defined wage standards and include compliance monitoring as part of procurement and incentive agreements. By tying awards and financial assistance to wage commitments, the city effectively prefers firms that meet good jobs criteria and protects workers from a ...",Local 'Good Jobs' Procurement & Incentive Pledge,Fear of Job Loss Overrides Union Loyalty,"City of Pittsburgh, Office of Management & Budget (Procurement Division)","414 Grant Street, Pittsburgh, PA 15219",https://pittsburghpa.gov/omb/prevailing-wage,omb@pittsburghpa.gov,
City of Pittsburgh Supplier Diversity Program (OBDE),"The City of Pittsburgh’s Office of Business Diversity & Equity (OBDE) advances inclusive and local procurement by maintaining a vendor registry of certified local, small, and diverse firms and by implementing local preference policies in city contracting. OBDE conducts outreach and compliance efforts that encourage city departments and contractors to hire local workers and purchase from community-based businesses, operationalizing a “hire local” pledge in municipal procurement.",Local Purchasing & 'Hire Local' Campaigns,Survival Instincts Replace Collective Solidarity,"City of Pittsburgh, Office of Business Diversity & Equity","414 Grant Street, Pittsburgh, PA 15219",https://pittsburghpa.gov/obde,obde@pittsburghpa.gov,
College & Career Readiness Program,"The Bloomfield-Garfield Corporation’s College & Career Readiness Program provides neighborhood-based advisors who work individually with high school students to build postsecondary plans, complete college, training, and financial aid applications, and prepare for interviews. Advisors connect youth to internships, apprenticeships, and local employers and advocate for placements aligned with students’ goals. The program offers follow-up support after graduation to help with enrollment, job star...",Community Career Navigators,Decline in Occupational Skills and Training Pathways,Bloomfield-Garfield Corporation,"5321 Penn Avenue, Pittsburgh, PA 15224",https://bloomfield-garfield.org/programs/college-and-career-readiness/,info@bloomfield-garfield.org,
College & Career Readiness Program,"The Bloomfield-Garfield Corporation’s College & Career Readiness Program assigns career counselors to work one-on-one with neighborhood youth on postsecondary and employment plans, FAFSA and training applications, and interview preparation. Staff connect students to local employers for job shadows, internships, and direct introductions to hiring partners. Ongoing follow-up supports youth from high school through job placement and early retention, providing the continuous navigation envisioned...",Community Career Navigators,Decline in Occupational Skills and Training Pathways,Bloomfield-Garfield Corporation,"5321 Penn Avenue, Pittsburgh, PA 15224",https://bloomfield-garfield.org,info@bloomfield-garfield.org,
College & Career Success,"Homewood Children’s Village places postsecondary and career success coaches in neighborhood schools and community sites to guide high school students through individualized planning, FAFSA and application support, and career exploration. Coaches connect youth to internships, apprenticeships, and local employers, leveraging relationships with regional partners to make warm introductions. They continue follow-up after graduation to support persistence in college or training and to help secure a...",Community Career Navigators,Decline in Occupational Skills and Training Pathways,Homewood Children's Village,"801 N Homewood Avenue, Suite 300, Pittsburgh, PA 15208",https://hcvpgh.org,info@hcvpgh.org,
College and Career Readiness (CCR),"The CCR program places neighborhood-based career and college advisors with Pittsburgh high school students to deliver individualized planning, application assistance (college, apprenticeships, training, and financial aid), and career exploration. Advisors maintain relationships with local employers and training providers to make direct introductions and secure job-shadowing, internships, and entry-level placements. Staff continue to check in after graduation to support persistence in postseco...",Community Career Navigators,Decline in Occupational Skills and Training Pathways,Bloomfield-Garfield Corporation,"5321 Penn Avenue, Pittsburgh, PA 15224",https://bloomfield-garfield.org,info@bloomfield-garfield.org,
Community Benefits Agreement Legal Support – Western PA Office,"Regional Housing Legal Services provides legal counsel and template language to community groups negotiating Community Benefits Agreements with developers and public agencies. Their support helps embed job-security clauses—such as advance layoff notice triggers, successor/retention and recall preferences for incumbent workers, and severance or transition funds—into redevelopment deals to mitigate abrupt job loss.",Community Redevelopment Agreements with Job Security Clauses,Fear of Job Loss Overrides Union Loyalty,Regional Housing Legal Services,"100 Fifth Avenue, Suite 400, Pittsburgh, PA 15222",https://www.rhls.org,info@rhls.org,
Community Benefits Agreements (CBA) Policy,"The Urban Redevelopment Authority of Pittsburgh requires developers receiving public financing or land to negotiate and memorialize Community Benefits Agreements with impacted neighborhoods. The URA provides a framework that enables inclusion of job-security provisions—such as advance layoff/closure notice, worker retention/recall preferences when contractors or owners change, and severance or displacement mitigation—and incorporates these commitments into binding redevelopment documents it m...",Community Redevelopment Agreements with Job Security Clauses,Fear of Job Loss Overrides Union Loyalty,Urban Redevelopment Authority of Pittsburgh,"412 Boulevard of the Allies, Pittsburgh, PA 15219",https://www.ura.org,info@ura.org,
Community Collaboration and Implementation Plan (CCIP) and Development Review Panel,"The Hill CDC’s CCIP and Development Review Panel provide a structured, enforceable framework for negotiating community benefits on major redevelopment projects in the Hill District and beyond. Agreements brokered through this process embed job-security clauses—such as first-source/rehiring preference for displaced workers, advance notice requirements tied to contractor or tenant transitions, and, where applicable, severance or stabilization funds—into developer agreements with public agencies...",Community Redevelopment Agreements with Job Security Clauses,Fear of Job Loss Overrides Union Loyalty,Hill Community Development Corporation (Hill CDC),"1835 Centre Avenue, Pittsburgh, PA 15219",https://www.hilldistrict.org,info@hilldistrict.org,
Community Economic Development Practice (CBA Legal Support),"Regional Housing Legal Services provides legal counsel to community organizations in Western Pennsylvania to draft and negotiate Community Benefits Agreements and related development covenants. Their support includes crafting enforceable job-security provisions—advance notice of workforce changes, right-of-recall/rehiring preference in tenant or contractor transitions, and severance or mitigation funds—so that public subsidies and redevelopment projects protect existing workers. RHLS helps em...",Community Redevelopment Agreements with Job Security Clauses,Fear of Job Loss Overrides Union Loyalty,Regional Housing Legal Services,"100 Fifth Avenue, Suite 514, Pittsburgh, PA 15222",https://www.rhls.org,info@rhls.org,
Community Kitchen Pittsburgh Culinary Training Program,"Community Kitchen Pittsburgh’s Culinary Training Program combines intensive culinary skills instruction and industry certifications with on-the-job experience inside its social enterprise kitchen, catering, and meal production operations. Serving people facing barriers such as addiction recovery or justice involvement, the program creates a bridge to paid food-service employment while enterprise activities provide real work environments that build confidence and purpose.",Wraparound Support Services,Decline in Occupational Skills and Training Pathways,Community Kitchen Pittsburgh,"107 Flowers Avenue, Pittsburgh, PA 15207",https://www.ckpgh.org,info@ckpgh.org,
Community Organizing & People’s Assemblies,"Center for Coalfield Justice convenes regular, worker-led community meetings across Washington and Greene Counties where coal, oil and gas, building trades, and service-sector workers from different employers identify shared issues and set local priorities. These assemblies develop unified platforms that participants present to county commissioners, state regulators, and major employers, building cross-workplace solidarity and a common agenda for just economic transition.",Worker-led neighborhood councils and forums,Alignment with Company Rather than Union,Center for Coalfield Justice,"14 E Beau Street, Washington, PA 15301",https://www.centerforcoalfieldjustice.org,info@centerforcoalfieldjustice.org,
Community Organizing Program,"Casa San Jose’s community organizers are embedded in Latino neighborhoods across Allegheny County, where they run worker-rights trainings on wage theft, safety, and leave policies and connect residents to union allies and employment law clinics. They formally partner with regional labor and legal organizations to host know-your-rights workshops and legal intake sessions, while keeping campaigns resident-led through base-building committees and leadership development.",Partnerships with regional labor and legal organizations,Alignment with Company Rather than Union,Casa San Jose,"2116 Broadway Avenue, Pittsburgh, PA 15216",https://www.casasanjose.org,info@casasanjose.org,
Community Organizing Program,"Center for Coalfield Justice’s Community Organizing Program in Washington and Greene counties uplifts resident and worker voices, counters corporate PR like “Friends of Coal,” and builds cross-worker/community solidarity around health, safety, and economic dignity. Through trainings, story-sharing, and public campaigns that encourage neighbors to support workers who speak up, CCJ cultivates community norms that value collective wellbeing over individual loyalty to employers.",Community solidarity norms campaign,Alignment with Company Rather than Union,Center for Coalfield Justice,"30 East Beau Street, Suite 101, Washington, PA 15301",https://www.centerforcoalfieldjustice.org,info@centerforcoalfieldjustice.org,
Community Organizing Program & People’s Forums,"Center for Coalfield Justice organizes workers from coal, gas, and related industries alongside other community members through worker-led committees and recurring public forums in Washington and Greene Counties. These gatherings surface shared workplace and neighborhood concerns, set priorities for economic transition, environmental health, and job quality, and build unity among workers employed by different companies. CCJ then coordinates collective actions and testimony to employers, count...",Worker-led neighborhood councils and forums,Alignment with Company Rather than Union,Center for Coalfield Justice,"30 E Beau Street, Suite 101, Washington, PA 15301",https://www.centerforcoalfieldjustice.org,info@centerforcoalfieldjustice.org,
Community Rapid Response and Accompaniment,"Casa San Jose mobilizes volunteer responders and community allies to accompany immigrant workers during emergencies, employer threats, or ICE activity, providing bystander support and mutual aid at workplaces and in neighborhoods. By publicly celebrating successful acts of solidarity and training residents not to cooperate with retaliatory or exploitative tactics, the program builds visible norms that value collective safety and community wellbeing over individual self-protection.",Community solidarity norms campaign,Alignment with Company Rather than Union,Casa San Jose,"2116 Broadway Avenue, Pittsburgh, PA 15216",https://www.casasanjose.org,info@casasanjose.org,
Community Support Network,"Neighborhood Resilience Project organizes block leaders and volunteers who check in on neighbors, coordinate food distributions, arrange ride assistance to work or medical care, and connect residents to resources in moments of crisis. This trauma-informed, neighbor-to-neighbor model strengthens peer support and practical solidarity in post-industrial neighborhoods, countering isolation and rebuilding communal trust.",Mutual Aid and Peer Support Networks,Survival Instincts Replace Collective Solidarity,Neighborhood Resilience Project,"2038 Bedford Avenue, Pittsburgh, PA 15219",https://www.neighborhoodresilience.org,info@neighborhoodresilience.org,
CommuteInfo,"CommuteInfo is the Southwestern Pennsylvania region’s ridesharing and vanpool program that organizes carpools, vanpools, and employer-supported commuter options across 10 counties. It provides ridematching, helps form and sponsor vanpools (often with third-party van providers), and offers monthly subsidies and incentives that lower the per-seat cost for workers traveling between towns and job centers—reducing the need to relocate for work.",Regional Commuter Cooperative and Vanpool Network,Economic Desperation from Limited Job Alternatives,Southwestern Pennsylvania Commission,"112 Washington Place, Suite 500, Pittsburgh, PA 15219",https://www.commuteinfo.org,info@commuteinfo.org,
CommuteInfo Emergency Ride Home Program,"CommuteInfo’s Emergency Ride Home program reimburses registered carpool, vanpool, or transit commuters for unexpected rides home, making long-distance commuting to quality jobs safer and more reliable. The program, alongside vanpool coordination and start-up subsidies, lowers commuting costs and mitigates the risk that transportation barriers will cause job loss, functioning as a practical job mobility safety net for the region.",Trusted Local Job Mobility Fund (Commuter Stipends & Relocation Grants),Economic Desperation from Limited Job Alternatives,Southwestern Pennsylvania Commission,"Two Chatham Center, Suite 500, 112 Washington Place, Pittsburgh, PA 15219",https://www.commuteinfo.org,commuteinfo@spcregion.org,
CommuteInfo Ridesharing and Vanpool Program,"CommuteInfo organizes regional vanpools, carpools, and employer-supported shuttles that connect residents from multiple Western Pennsylvania counties to major job centers such as Downtown Pittsburgh, Oakland, Cranberry, and Southpointe. The program matches riders, sets up vanpool groups (often with Commute with Enterprise vehicles), and helps employers offer subsidies or pre-tax contributions so members share costs and reduce long-distance commuting expenses—directly aligning with the coopera...",Regional Commuter Cooperative and Vanpool Network,Economic Desperation from Limited Job Alternatives,Southwestern Pennsylvania Commission,"112 Washington Place, Suite 500, Pittsburgh, PA 15219",https://www.commuteinfo.org,info@commuteinfo.org,
CommuteInfo Vanpool Program,"CommuteInfo, coordinated by the region’s MPO, matches riders and forms employer-supported vanpools and carpools across 10 counties in Southwestern Pennsylvania. The program partners with vehicle providers and employers to subsidize vans, insurance, and fuel, and it offers an Emergency Ride Home benefit—reducing costs for long-distance commutes between small towns and job centers so workers don’t have to relocate.",Regional Commuter Cooperative and Vanpool Network,Economic Desperation from Limited Job Alternatives,Southwestern Pennsylvania Commission,"42 21st Street, Pittsburgh, PA 15222",https://www.commuteinfo.org,commuteinfo@spcregion.org,
CommuteInfo Vanpool Program and Emergency Ride Home,"CommuteInfo, operated by the Southwestern Pennsylvania Commission, helps workers form and join vanpools and provides subsidies that lower monthly commuting costs for long-distance trips across the region. Its Emergency Ride Home reimbursement reduces risk for workers who take jobs outside their immediate area by covering unexpected trips, functioning like a safety net to make longer commutes financially and logistically viable.",Trusted Local Job Mobility Fund (Commuter Stipends & Relocation Grants),Economic Desperation from Limited Job Alternatives,Southwestern Pennsylvania Commission (SPC),"Two Chatham Center, Suite 500, 112 Washington Place, Pittsburgh, PA 15219",https://www.commuteinfo.org,info@commuteinfo.org,
CommuteInfo Vanpool and Emergency Ride Home Program,"CommuteInfo, coordinated by the Southwestern Pennsylvania Commission, organizes and supports regional vanpools/carpools and provides an Emergency Ride Home reimbursement for registered users, lowering the out-of-pocket cost of long-distance commuting. By subsidizing shared commuting and offering a safety net for unexpected trips, the program effectively acts as a commuter stipend that helps workers take and keep better jobs located outside their immediate area. This regional solution compleme...",Trusted Local Job Mobility Fund (Commuter Stipends & Relocation Grants),Economic Desperation from Limited Job Alternatives,Southwestern Pennsylvania Commission (SPC),"112 Washington Place, Suite 500, Pittsburgh, PA 15219",https://www.commuteinfo.org,commuteinfo@spcregion.org,
Comprehensive Economic Development Strategy (CEDS) Strategy Committee,"The Southwestern Pennsylvania Commission’s CEDS Strategy Committee functions as a standing regional advisory council that includes business leaders, organized labor, community organizations, and local governments from the 10-county region. It coordinates economic and workforce planning, monitors industry trends (e.g., energy transition, advanced manufacturing, logistics), and aligns investments with local workforce boards to support retraining and layoff-aversion. Public engagement and cross-...",Employer-Community Advisory Council for Economic Planning,Economic Desperation from Limited Job Alternatives,Southwestern Pennsylvania Commission,"112 Washington Place, Suite 500, Pittsburgh, PA 15219",https://www.spcregion.org,spc@spcregion.org,
Comunidad con Poder Committees & Worker Rights Organizing,"Casa San Jose facilitates worker-led neighborhood committees that bring immigrant workers from restaurants, construction, cleaning, and gig sectors together to share workplace issues, select community priorities (like wage theft prevention, IDs, and language access), and coordinate collective action. These cross-employer forums generate unified demands that leaders deliver to local government and employers, strengthening solidarity and voice in municipal decision-making.",Worker-led neighborhood councils and forums,Alignment with Company Rather than Union,Casa San Jose,"2116 Broadway Avenue, Pittsburgh, PA 15216",https://casasanjose.org,info@casasanjose.org,
Construction Training & Apprenticeship Pathways,"The Trade Institute of Pittsburgh uses philanthropic, employer, and public funding to provide paid training stipends, transportation assistance, and essential tools/gear for participants preparing for union and non-union apprenticeships in the building trades. The program directly mitigates wage and cost barriers for low-income residents and supports their transition into apprenticeship employment with wraparound services that sustain retention.",Local Apprenticeship Wage & Support Fund,Decline in Occupational Skills and Training Pathways,Trade Institute of Pittsburgh,"7800 Susquehanna Street, Pittsburgh, PA 15208",https://www.tipgh.org,info@tipgh.org,
Cooperative Business Development Fund (CBDF),"The Urban Redevelopment Authority’s CBDF provides patient, flexible capital to start and grow worker cooperatives and to finance conversions of existing businesses to employee ownership in the City of Pittsburgh. In addition to funding, the URA connects applicants to technical assistance providers (legal, financial, and governance support) to complete feasibility studies and structure cooperative or ESOP transitions, helping preserve local jobs and keep business profits circulating in the com...",Worker Cooperative and Employee Ownership Support Fund,Economic Desperation from Limited Job Alternatives,Urban Redevelopment Authority of Pittsburgh,"412 Boulevard of the Allies, Suite 901, Pittsburgh, PA 15219",https://www.ura.org/pages/cooperative-business-development-fund,info@ura.org,
Cooperative Business Development Program,"Ujamaa Collective supports the creation and growth of worker-owned and cooperative enterprises among Black women in Pittsburgh’s Hill District and beyond. The organization offers training, technical assistance, shared marketplace access, and small-seed capital connections to help launch and sustain cooperative businesses, advancing community wealth by circulating profits locally and building worker control.",Worker Cooperative and Employee Ownership Support Fund,Economic Desperation from Limited Job Alternatives,Ujamaa Collective,"1901 Centre Avenue, Pittsburgh, PA 15219",https://ujamaacollective.org,info@ujamaacollective.org,
Cooperative Education Program,"Rosedale Technical College coordinates paid cooperative education and work-study placements with area employers in automotive, diesel, electrical, HVAC, and welding fields. Students earn wages while working regular shifts under employer supervision, applying classroom learning on the job and building references for hiring. Many co-op students are retained by their host companies upon graduation, creating a clear training-to-employment pathway.",Work-Based Learning Placements,Decline in Occupational Skills and Training Pathways,Rosedale Technical College,"215 Beecham Drive, Pittsburgh, PA 15205",https://www.rosedaletech.edu,info@rosedaletech.edu,
Cooperative Education and Internships,"CCAC coordinates paid co-op and internship placements with regional employers in fields such as healthcare, IT, and advanced manufacturing, integrating classroom learning with supervised work-based experience. Students are matched to employers for structured, short-term placements that often feed directly into hiring pathways upon graduation.",Work-Based Learning Placements,Decline in Occupational Skills and Training Pathways,Community College of Allegheny County (CCAC) Career Services,"800 Allegheny Avenue, Pittsburgh, PA 15233",https://www.ccac.edu/career-services/,careerservices@ccac.edu,
Core Construction & Skilled Trades Training,"The Trade Institute of Pittsburgh provides tuition-free pre-apprenticeship and skilled trades training (e.g., masonry, carpentry, welding) with strong employer and union connections for placement. Participants earn industry-relevant skills and certifications, receive career coaching, and are connected to multiple hiring pathways. This coordinated training-to-employment strategy reduces reliance on single firms and empowers workers with portable skills and community-based support.",Skills diversification and transition programs,Alignment with Company Rather than Union,Trade Institute of Pittsburgh,"7800 Susquehanna Street, Pittsburgh, PA 15208",https://www.tipgh.org,info@tipgh.org,
Core Construction Training Program,"Trade Institute of Pittsburgh’s Core Construction Training Program provides intensive, hands-on instruction in masonry, carpentry, and welding led by experienced tradespeople, fostering peer learning and teamwork. The program includes industry credentials, soft-skills training, and direct employer connections to union and non-union contractors, creating a clear path into registered apprenticeships and stable jobs. By operating as a community-centered training pipeline with alumni support and ...",Apprenticeship and Skill-Sharing Network,Survival Instincts Replace Collective Solidarity,Trade Institute of Pittsburgh,"7800 Susquehanna Street, Pittsburgh, PA 15208",https://tradeinstitute.com,info@tradeinstitute.com,
Core Trades Training & Job Placement,"The Trade Institute of Pittsburgh delivers hands-on masonry and construction training, soft-skills coaching, and direct job placement with multiple contractors and union apprenticeship programs. By preparing participants for entry into varied building trades and connecting them to many employers, TIP expands workers’ career options and reduces reliance on a single company for long-term stability.",Skills diversification and transition programs,Alignment with Company Rather than Union,Trade Institute of Pittsburgh,"7800 Susquehanna Street, Pittsburgh, PA 15208",https://www.tradeinstitute.org,info@tradeinstitute.org,
Creative Business Accelerator (CBA) and Monmade,"Bridgeway Capital’s CBA and its Monmade initiative provide training, market access, and financing to maker and small manufacturing enterprises, including collective and cooperative ventures. By connecting producers to institutional purchasing, offering technical assistance, and deploying grants/loans, the program enables shared production, cooperative branding, and alternative ownership models that keep wealth and decision-making in communities.",Local cooperative and worker-owned business incubator,Alignment with Company Rather than Union,Bridgeway Capital,"500 Grant Street, Suite 4200, Pittsburgh, PA 15219",https://www.bridgewaycapital.org/programs/creative-business-accelerator/,info@bridgewaycapital.org,
Credit Counseling and Financial Education,"Advantage Credit Counseling Service offers free one-on-one budgeting, credit counseling, debt management plans, and financial education workshops at community sites and online. By helping households reduce debt, build emergency savings, and plan for income disruptions, the program lowers stress that drives zero-sum competition and enables more cooperative, long-term decision-making. Counselors provide practical, action-oriented plans that stabilize families impacted by layoffs in Western Penn...","Mental Health, Family Support and Resilience Programs",Survival Instincts Replace Collective Solidarity,Advantage Credit Counseling Service,"2403 Sidney Street, Suite 400, Pittsburgh, PA 15203",https://www.advantageccs.org,support@advantageccs.org,
Crossing Fences,"Crossing Fences is an intergenerational oral-history and podcast project that records and broadcasts conversations featuring Black men and boys in Pittsburgh neighborhoods, often highlighting work, apprenticeship, and community leadership. Produced for radio and online distribution, it elevates community and worker perspectives that are rarely heard in mainstream corporate narratives, strengthening empathy and civic belonging across neighborhoods and workplaces.",Storytelling & Truth-Telling Projects,Survival Instincts Replace Collective Solidarity,"SLB Radio Productions, Inc.","10 Children’s Way, Pittsburgh, PA 15212",https://neighborhoodvoices.org/crossing-fences,info@slbradio.org,
Crossing Fences,"Crossing Fences is an intergenerational oral history program from SLB Radio Productions that pairs middle- and high-school students with adult mentors and elders in their own neighborhoods to record stories about work, identity, and community. Projects are hosted in partnership with schools, libraries, and community groups; students learn interviewing, audio recording, and photo digitization to create online galleries, podcasts, and traveling exhibits. By capturing memories of shuttered ethni...",Local storytelling and media project,Alignment with Company Rather than Union,"SLB Radio Productions, Inc.","10 Children's Way, Suite 300, Pittsburgh, PA 15212",https://neighborhoodvoices.org/crossingfences,info@slbradio.org,
Crossing Fences,"Crossing Fences is an intergenerational oral-history and podcast project that records and broadcasts conversations featuring Black men and boys in Pittsburgh neighborhoods, often highlighting work, apprenticeship, and community leadership. Produced for radio and online distribution, it elevates community and worker perspectives that are rarely heard in mainstream corporate narratives, strengthening empathy and civic belonging across neighborhoods and workplaces.",Local storytelling and media project,Alignment with Company Rather than Union,"SLB Radio Productions, Inc.","10 Children’s Way, Pittsburgh, PA 15212",https://neighborhoodvoices.org/crossing-fences,info@slbradio.org,
Culinary Job Training Program,"Community Kitchen Pittsburgh combines culinary skills training with barrier-removal supports to help adults enter food-service careers. The program provides case management, transportation assistance (bus passes), and help navigating childcare and mental-health resources through trusted partners, ensuring trainees can focus on learning and job placement while keeping family needs stable.",Wraparound Support Services,Decline in Occupational Skills and Training Pathways,Community Kitchen Pittsburgh,"107 Flowers Avenue, Pittsburgh, PA 15207",https://communitykitchenpittsburgh.org,info@communitykitchenpittsburgh.org,
Culinary Training Program,"Community Kitchen Pittsburgh provides paid, on-the-job culinary training in a real production kitchen, where participants earn wages/stipends while completing industry-recognized credentials. By combining income during training with case management and job placement, the program stabilizes workers between jobs, reducing competition-driven desperation and enabling a collaborative path back to secure employment.",Local Job Transition Fund,Survival Instincts Replace Collective Solidarity,Community Kitchen Pittsburgh,"107 Flowers Avenue, Pittsburgh, PA 15207",https://www.ckpgh.org,info@ckpgh.org,
Department of Equity and Inclusion – MWDBE Program & Certified Firms Directory,"Allegheny County’s Department of Equity and Inclusion certifies Minority, Women, and Disadvantaged Business Enterprises and publishes a searchable directory that county agencies and prime contractors use to identify local suppliers. The program sets and monitors participation goals on public contracts and provides outreach and technical assistance to help community-based firms compete for county work. This shifts government purchasing toward local businesses and ensures public dollars circula...",Local Purchasing & 'Hire Local' Campaigns,Survival Instincts Replace Collective Solidarity,Allegheny County Department of Equity and Inclusion,"542 Forbes Avenue, Pittsburgh, PA 15219",https://www.alleghenycounty.us/equity-inclusion/index.aspx,mwdbe@alleghenycounty.us,
Detre Library & Archives Labor Collections,"The Heinz History Center’s Detre Library & Archives curates labor union records, photographs, and oral histories from Western Pennsylvania, including collections documenting steelworkers, electrical workers, and local labor councils. Through exhibits, public programs, and accessible archives, the Center shares worker narratives that illustrate how collective bargaining improved wages and safety and highlights successful organizing strategies relevant to today’s deindustrialized communities.",Public Labor Education & Oral History Project,Fear of Job Loss Overrides Union Loyalty,Senator John Heinz History Center,"1212 Smallman Street, Pittsburgh, PA 15222",https://www.heinzhistorycenter.org,info@heinzhistorycenter.org,
Detre Library & Archives Oral History Program,"The Senator John Heinz History Center’s Detre Library & Archives maintains and grows extensive oral history collections documenting Western Pennsylvania’s labor, steel, and community life. The program records and preserves interviews with former mill workers, union members, and families, and hosts community-centered projects and workshops that invite residents to share experiences of plant closures and rebuilding—creating empathy and a renewed sense of shared identity.",Storytelling & Truth-Telling Projects,Survival Instincts Replace Collective Solidarity,Senator John Heinz History Center,"1212 Smallman Street, Pittsburgh, PA 15222",https://www.heinzhistorycenter.org,info@heinzhistorycenter.org,
Detre Library & Archives – Oral History Collections,"The Detre Library & Archives at the Heinz History Center preserves oral histories, union records, and labor-related collections from Western Pennsylvania industries, making them accessible to the public and educators. Through exhibitions, researcher support, and public programs grounded in worker testimony, the library documents how unions protected jobs and communities and highlights collective strategies that achieved concrete gains, reinforcing confidence in collective action.",Public Labor Education & Oral History Project,Fear of Job Loss Overrides Union Loyalty,Senator John Heinz History Center,"1212 Smallman Street, Pittsburgh, PA 15222",https://www.heinzhistorycenter.org/library,library@heinzhistorycenter.org,
Development Review Panel and Community Scorecard,"Hill CDC’s resident-led Development Review Panel employs an Equitable Development Scorecard to evaluate proposed projects and their sponsoring companies on commitments to good jobs (living wages, benefits, local hiring), community investment, and accountability measures. Scores and recommendations are shared publicly, informing neighborhood decision-making and influencing approvals. This community-developed scorecard holds employers and developers accountable to fair labor and community stand...",Local employer accountability scorecard,Alignment with Company Rather than Union,Hill Community Development Corporation,"2015 Centre Avenue, Suite 200, Pittsburgh, PA 15219",https://www.hilldistrict.org,info@hilldistrict.org,
Digital Foundry at New Kensington,"The Digital Foundry offers collaborative workspaces, training labs, and meeting rooms equipped with robust internet and advanced digital manufacturing tools, enabling residents and small firms to work, learn, and collaborate locally. Through employer partnerships, industry certifications, and coaching, it helps participants build remote-capable digital skills and connect to job pathways and project-based work that do not require daily commuting to larger cities.",Shared Community Training Hubs,Decline in Occupational Skills and Training Pathways,Penn State New Kensington and Economic Growth Connection of Westmoreland,"855 5th Avenue, New Kensington, PA 15068",https://digitalfoundrynk.com,info@digitalfoundrynk.com,
Dislocated Worker Program (WIOA) and Rapid Response Coordination,"Partner4Work coordinates Rapid Response events and WIOA Dislocated Worker services across Pittsburgh and Allegheny County, convening employers, unions, PA CareerLink, training providers, and supportive-service partners immediately following layoffs. They organize on-site orientations, resume and job-matching support, short-term training and credential pathways, and connections to benefits and legal resources so workers can transition quickly without feeling abandoned. This mobilization reduce...",Rapid-Response Layoff & Transition Team,Fear of Job Loss Overrides Union Loyalty,Partner4Work,"650 Smithfield Street, Suite 2600, Pittsburgh, PA 15222",https://www.partner4work.org,info@partner4work.org,
Duquesne Law Tribone Center – Unemployment Compensation Clinic,"Duquesne University’s Tribone Center offers a free Unemployment Compensation Clinic where supervised law students and attorneys advise and represent workers in unemployment matters, including cases involving termination and potential retaliation. The clinic provides confidential consultations on rights, documentation, and hearing preparation, helping workers safely gather evidence and plan their case. Intake is handled by the clinical program, connecting clients to pro bono support without cost.",Confidential legal clinic and hotline,Alignment with Company Rather than Union,"Thomas R. Kline School of Law of Duquesne University, Tribone Center for Clinical Legal Education","914 Fifth Avenue, Pittsburgh, PA 15219",https://www.duq.edu/academics/colleges-and-schools/law/experiential-learning/clinics,,
EEOC Mediation Program,"The EEOC’s Pittsburgh Area Office offers a free, voluntary, and confidential mediation program for employment discrimination charges arising in Western Pennsylvania. Trained mediators help employees and employers address conflicts early, improve communication, and craft mutually agreeable solutions, preventing escalation and supporting healthier, more cooperative workplace norms.",Conflict Resolution and Workplace Mediation Centers,Survival Instincts Replace Collective Solidarity,"U.S. Equal Employment Opportunity Commission, Pittsburgh Area Office","1000 Liberty Avenue, Suite 1112, Pittsburgh, PA 15222",https://www.eeoc.gov/field/pittsburgh,,
EEOC Mediation Program – Pittsburgh Area Office,"The EEOC offers a free, voluntary mediation program that resolves workplace disputes arising from discrimination charges before they escalate into litigation. Neutral mediators help employees and employers de-escalate conflicts, rebuild communication, and craft cooperative solutions that can stabilize shop-floor dynamics and prevent adversarial “every man for himself” environments.",Conflict Resolution and Workplace Mediation Centers,Survival Instincts Replace Collective Solidarity,U.S. Equal Employment Opportunity Commission (Pittsburgh Area Office),"William S. Moorhead Federal Building, 1000 Liberty Avenue, Suite 1112, Pittsburgh, PA 15222",https://www.eeoc.gov/field-office/pittsburgh,,
