Name,Description,Solution,Obstacle,Organization,Address,Website,Email,Phone,Latitude,Longitude
Community Mediation Program,"The City of Pittsburgh Commission on Human Relations offers free mediation and facilitated dialogue to help residents resolve neighborhood disputes, landlord-tenant conflicts, and community tensions, including those stemming from politically charged issues. Trained mediators help parties communicate, de-escalate, and reach mutually acceptable agreements, preserving relationships and community cohesion.",Neighborhood Mediation and Peer Conflict Resolution Teams,Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,City of Pittsburgh Commission on Human Relations,"414 Grant Street, Pittsburgh, PA 15219",https://pittsburghpa.gov/chr,,
Community Meeting Rooms & Policy,"Carnegie Library of Pittsburgh provides publicly funded meeting rooms that community groups can reserve on an equitable, first-come basis, regardless of viewpoint. Its meeting room policy requires users to include a non-endorsement disclaimer in publicity and to make clear through posted notices that the Library remains politically neutral, preventing any single organization from dominating these civic spaces.",Venue Use Policies for Publicly Funded Spaces,Gun Clubs as Primary Social Hubs with Political Messaging,Carnegie Library of Pittsburgh,"4400 Forbes Avenue, Pittsburgh, PA 15213",https://carnegielibrary.libcal.com/spaces,info@carnegielibrary.org,
Community Meetings & Candidate Forums,"Lawrenceville United hosts monthly neighborhood Community Meetings and periodic nonpartisan Candidate Forums in local churches and community facilities focused on housing, schools, public safety, and the local economy. Neutral moderators set ground rules for respectful dialogue, provide plain-language briefing materials and interpretation as needed, and invite city and county officials, school leaders, and community experts so residents can ask questions and vote based on local priorities rat...",Nonpartisan Civic Education and Issue Forums,Megachurches Replacing Ethnic Parishes with Conservative Christian Nationalism,Lawrenceville United,"5154 Butler Street, Pittsburgh, PA 15201",https://www.lunited.org,info@lunited.org,
Community Meetings and Neighborhood Assemblies,"Lawrenceville United hosts monthly community-wide meetings, issue-focused assemblies, and block-level gatherings where neighbors surface priorities, discuss development, and co-design projects like traffic calming, greenspace, and safety initiatives. Agendas are set with resident input and committees are resident-led, allowing neighbors to chair discussions and steward follow-up actions. This rotating leadership model builds trust and ensures decisions reflect the will of people living on eac...",Neighborhood Assemblies and Listening Sessions,Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,Lawrenceville United,"4849 Butler Street, Pittsburgh, PA 15201",https://www.lunited.org,info@lunited.org,
Community Organizing Program,"Casa San José’s Community Organizing Program mobilizes Latino immigrants alongside unions and worker centers to win living wages and protect worker rights across the Pittsburgh region. Staff and volunteer faith leaders host know-your-rights trainings and wage-theft clinics in parish halls and church community rooms, and co-sponsor solidarity vigils and campaigns with labor coalitions. By rooting advocacy in Catholic social teaching and congregational relationships, the program ties faith lang...",Faith-Labor Partnership Programs,Megachurches Replacing Ethnic Parishes with Conservative Christian Nationalism,Casa San José,"2116 Broadway Avenue, Pittsburgh, PA 15216",https://www.casasanjose.org,info@casasanjose.org,
Community Organizing and Advocacy,"Casa San José’s Community Organizing and Advocacy program hosts regular, nonpartisan town halls and issue forums in parish halls and neighborhood community centers across Allegheny County. Sessions are bilingual (Spanish/English) with interpretation for additional languages, use neutral facilitators, and invite city/county officials, school district representatives, and community experts to address housing, healthcare access, education, and workers’ rights. These events help residents ask inf...",Nonpartisan Civic Education and Issue Forums,Megachurches Replacing Ethnic Parishes with Conservative Christian Nationalism,Casa San José,"2116 Broadway Avenue, Pittsburgh, PA 15216",https://casasanjose.org,info@casasanjose.org,
Community Relations Council (CRC) – Interfaith & Civic Coalition-Building,"The CRC of the Jewish Federation of Greater Pittsburgh convenes interfaith and civic partners—including Christian, Muslim, and Jewish leaders, neighborhood organizations, and nonprofits—to host joint events and issue nonpartisan statements on community priorities such as safety, education, and inclusion. It regularly coordinates cross-congregational dialogues, public forums, and collaborative action planning with groups like Christian Associates and the Islamic Center of Pittsburgh to strengt...",Interfaith and Civic Councils,Megachurches Replacing Ethnic Parishes with Conservative Christian Nationalism,Jewish Federation of Greater Pittsburgh,"2000 Technology Drive, Pittsburgh, PA 15219",https://jewishpgh.org/community-relations,crc@jfedpgh.org,
Community Rentals & Shared Calendar,"Union Project operates community spaces (e.g., the Great Hall and meeting rooms) with a transparent, staff-managed booking process and a calendar that prioritizes broad community use. Sliding-scale rentals and equitable scheduling practices make space regularly available to neighborhood groups, youth programs, arts organizations, and nonpartisan civic initiatives. By distributing reservations across different days and times, they prevent repeated exclusive use and support rotating access amon...",Shared Scheduling and Space-Rotation Program,Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,Union Project,"801 North Negley Avenue, Pittsburgh, PA 15206",https://www.unionproject.org,info@unionproject.org,
Community Rooms & Event Spaces,"Braddock Carnegie Library Association offers community rooms and event spaces scheduled via a shared calendar, available to neighborhood groups, arts organizations, and nonpartisan civic initiatives. First‑come, time‑limited reservations and staff facilitation rotate access and prevent any single organization from dominating the venue.",Shared Scheduling and Space-Rotation Program,Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,Braddock Carnegie Library Association,"419 Library Street, Braddock, PA 15104",https://www.braddockcarnegielibrary.org,,
Community Space Rentals,"Union Project provides affordable event and meeting rooms with a publicly visible booking calendar and content‑neutral access for community users. Policies limit recurring reservations and prioritize multi‑group use, rotating access among youth, arts, neighborhood, and nonpartisan civic organizations so no single group dominates the schedule.",Shared Scheduling and Space-Rotation Program,Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,Union Project,"801 N Negley Avenue, Pittsburgh, PA 15206",https://www.unionproject.org,info@unionproject.org,
Community Space Rentals & Calendar,"Union Project operates a community-managed venue with multiple rooms that neighborhood groups, youth programs, arts organizations, and nonpartisan civic groups can reserve. Staff maintain a public events calendar and apply equitable-use guidelines (time caps, sliding-scale rates, and priority for community-serving events) so bookings rotate among different users and no single organization gains long-term exclusive control.",Shared Scheduling and Space-Rotation Program,Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,Union Project,"801 North Negley Avenue, Pittsburgh, PA 15206",https://www.unionproject.org/host,info@unionproject.org,
Community Space Reservations,"The Kingsley Association offers multi-purpose rooms and event spaces that community members and organizations can reserve via a staff-coordinated scheduling system. Their policies emphasize equitable, community-serving access for youth programs, arts and culture activities, and nonpartisan civic groups, distributing time slots across many users. This shared scheduling approach curbs the possibility of any single organization dominating the facility while keeping it a trusted neighborhood hub.",Shared Scheduling and Space-Rotation Program,Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,The Kingsley Association,"6435 Frankstown Avenue, Pittsburgh, PA 15206",https://kingsleyassociation.org,info@kingsleyassociation.org,
Community Town Halls & Riders’ Forums,"Pittsburghers for Public Transit organizes nonpartisan riders’ forums and neighborhood town halls in church basements, union halls, and community rooms across Western Pennsylvania. Meetings are moderated by trained facilitators, include translated materials and interpretation to support immigrant and disability communities, and feature transit agency officials, county leaders, and policy experts. These forums help residents understand proposals, ask questions, and advocate for transit policy ...",Nonpartisan Civic Education and Issue Forums,Megachurches Replacing Ethnic Parishes with Conservative Christian Nationalism,Pittsburghers for Public Transit,"5119 Penn Avenue, Pittsburgh, PA 15224",https://www.pittsburghforpublictransit.org,info@pittsburghforpublictransit.org,
Community Use of School Facilities,"Pittsburgh Public Schools permits community use of school auditoriums, gyms, and cafeterias under a board policy that provides equitable, viewpoint-neutral access to publicly funded spaces. The policy framework requires applicants to avoid implying district endorsement in publicity and to use standard non-endorsement language and notices, helping maintain political neutrality and preventing any group from monopolizing facilities.",Venue Use Policies for Publicly Funded Spaces,Gun Clubs as Primary Social Hubs with Political Messaging,Pittsburgh Public Schools,"341 South Bellefield Avenue, Pittsburgh, PA 15213",https://www.pghschools.org,,
Community Use of School Facilities (Policy 707),"Pittsburgh Public Schools makes school buildings available to community organizations when not in use for instruction under a viewpoint-neutral framework. The policy uses standardized application and scheduling procedures to manage demand, and requires outside groups to use non-endorsement language in communications, maintaining political neutrality. Time-limited reservations and priority tiers promote fair access and prevent any one group from monopolizing public facilities.",Venue Use Policies for Publicly Funded Spaces,Gun Clubs as Primary Social Hubs with Political Messaging,Pittsburgh Public Schools,"341 S Bellefield Avenue, Pittsburgh, PA 15213",https://www.pghschools.org,,
Congress of Neighboring Communities (CONNECT),"CONNECT convenes and facilitates collaboration among the City of Pittsburgh and its adjacent municipalities through neutral meeting facilitation, working groups, and applied policy research. Housed at the University of Pittsburgh, it provides structured agendas, facilitation training opportunities, and student/faculty technical assistance that help local leaders design inclusive processes and evaluate outcomes. This university–community partnership strengthens initiatives so they can scale re...",University–Community Partnership for Facilitation and Evaluation,Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,University of Pittsburgh Graduate School of Public and International Affairs (GSPIA),"230 S Bouquet Street, Pittsburgh, PA 15260",https://www.connect.pitt.edu,connect@pitt.edu,
Contemporary Craft Community Engagement and Exhibitions,"Contemporary Craft presents exhibitions and community art projects that elevate the stories of regional makers and the role of craft traditions connected to Western Pennsylvania’s industrial past. Through hands-on workshops and partnerships with local groups, the organization fosters public art and dialogue that center care, repair, and skilled making as vital forms of protection and responsibility. This programming reframes masculine identity around craftsmanship, mentorship, and civic work ...",Oral History and Public Art Projects Celebrating Local Identity,Conservative Identity Cultivation Through Protective Masculinity Narratives,Contemporary Craft,"5645 Butler Street, Pittsburgh, PA 15201",https://contemporarycraft.org,info@contemporarycraft.org,
Cooperative Business Development Fund (CBDF),"The Urban Redevelopment Authority of Pittsburgh’s CBDF provides seed financing and technical assistance to help start and grow cooperative enterprises, including worker-owned businesses. It offers early-stage capital and connects entrepreneurs with cooperative development experts to structure governance, finance, and operations so ownership and economic power remain local.",Worker Cooperative Incubator,Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,Urban Redevelopment Authority of Pittsburgh,"412 Boulevard of the Allies, Suite 901, Pittsburgh, PA 15219",https://www.ura.org/programs/cooperative-business-development-fund,info@ura.org,
Cooperative Marketplace & Enterprise Development,"Ujamaa Collective is a cooperative that supports Black women makers, farmers, and entrepreneurs with shared retail space, supply-chain access, and business training to grow worker-owned and member-led enterprises. By fostering cooperative ownership and small-scale production, it builds local wealth and community control—concrete pathways for families to reclaim economic authority through collective enterprise.",Worker Cooperatives and Apprenticeship Programs,Conservative Identity Cultivation Through Protective Masculinity Narratives,Ujamaa Collective,"1901 Centre Avenue, Suite 201, Pittsburgh, PA 15219",https://www.ujamaacollective.org,info@ujamaacollective.org,
Corporate & Adult Leagues and Events,"RMU Island Sports Center offers adult leagues and corporate events (e.g., evening hockey leagues and group rentals) that companies across the region use to sponsor after-work teams and social outings. These neutral, nonpartisan activities at a nearby venue help employers create regular, structured opportunities for coworkers to build camaraderie outside of work hours.",Employer-sponsored After-work Social Programs,Gun Clubs as Primary Social Hubs with Political Messaging,Robert Morris University Island Sports Center,"7600 Grand Avenue, Pittsburgh, PA 15225",https://www.rmuislandsports.com,,
Corporate Wellness Partnerships,"The YMCA of Greater Pittsburgh partners with employers to offer corporate memberships, on-site and branch-based wellness classes, and company fitness challenges scheduled after work. These partnerships help companies host neutral, inclusive activities—group exercise, sports leagues, cooking classes, and stress-reduction sessions—at YMCA branches near workplaces or directly at the workplace, giving employees regular, nonpartisan places to socialize. The Y handles programming and logistics whil...",Employer-sponsored After-work Social Programs,Gun Clubs as Primary Social Hubs with Political Messaging,YMCA of Greater Pittsburgh,"420 Fort Duquesne Boulevard, Suite 625, Pittsburgh, PA 15222",https://www.ymcapgh.org,info@ymcapgh.org,
Courageous Conversations: Racial Justice Community Dialogues,"YWCA Westmoreland County runs a recurring dialogue series with trained facilitators that brings together community members, educators, and local leaders to discuss issues of equity, safety, and opportunity in schools, workplaces, and neighborhoods. Sessions use evidence-based dialogue frameworks to foster listening across differences, reduce polarization, and strengthen trust. Participants identify practical steps and partnerships that continue beyond the sessions to improve community well-be...",Community Dialogue and Trust-building Series,Gun Clubs as Primary Social Hubs with Political Messaging,YWCA Westmoreland County,"424 North Main Street, Greensburg, PA 15601",https://www.ywcawestmoreland.org,info@ywcawestmoreland.org,
Cranberry Township Citizens Academy,"This evening program introduces residents to how township government operates, covering budgeting, public safety, public works, development review, and the role of volunteer boards and commissions. Participants meet officials, learn how to apply to committees, and practice engaging in hearings and council sessions, gaining practical skills to influence zoning and community decisions.",Civic Leadership and Local Government Training,Conservative Identity Cultivation Through Protective Masculinity Narratives,Cranberry Township (Butler County),"2525 Rochester Road, Cranberry Township, PA 16066",https://www.cranberrytownship.org,CustomerService@cranberrytownship.org,
Cranberry Township Volunteer Fire Company,"CTVFC is an all-volunteer department providing fire suppression, rescue, and public safety education across Cranberry Township. It recruits and trains local residents as firefighters and support personnel, offering respected protector roles that directly safeguard families and neighborhoods while building teamwork and civic pride.","Community Sports, Search & Rescue, and Service Teams",Conservative Identity Cultivation Through Protective Masculinity Narratives,Cranberry Township Volunteer Fire Company,"1629 Route 19, Cranberry Township, PA 16066",https://www.ctvfc.org,,
Creative Business Accelerator,"Bridgeway Capital’s Creative Business Accelerator delivers hands-on coaching, mentorship, and market access support for early-stage makers and small businesses, including guidance on financial management and bookkeeping. Coupled with Bridgeway’s flexible microloans and growth capital—and access to partner maker spaces and shared equipment—entrepreneurs receive both technical assistance and seed financing to build job-creating enterprises across Western Pennsylvania.",Support for Worker and Community-Owned Enterprises,Megachurches Replacing Ethnic Parishes with Conservative Christian Nationalism,Bridgeway Capital,"500 Grant Street, Suite 4200, Pittsburgh, PA 15219",https://www.bridgewaycapital.org,info@bridgewaycapital.org,
Creative Business Accelerator at 7800 Susquehanna,"Bridgeway Capital’s Creative Business Accelerator provides affordable production and studio space inside the mission-driven, community-controlled building at 7800 Susquehanna Street. It pairs seed funding through flexible loans/grants with hands-on technical assistance and peer mentoring via the Monmade network and cohort-based programming. The Accelerator actively supports cooperative and worker-owned business models to create dignified local jobs and anchor economic power in neighborhoods i...",Worker Cooperative Incubator,Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,Bridgeway Capital,"7800 Susquehanna Street, Pittsburgh, PA 15208",https://www.bridgewaycapital.org/creative-business-accelerator/,info@bridgewaycapital.org,
Creative.Life.Support at Mr. Smalls Theatre,"Creative.Life.Support operates out of the deconsecrated St. Ann Catholic Church in Millvale (now Mr. Smalls Theatre), converting the former parish into a community arts and education hub. The initiative provides free or low-cost music education, recording opportunities, mentorship, and cultural programming for youth and adults, while the venue offers accessible space for community meetings and neighborhood events in partnership with local groups like the Millvale Community Development Foundat...",Reuse Closed Parish Buildings as Community Hubs,Megachurches Replacing Ethnic Parishes with Conservative Christian Nationalism,Creative.Life.Support,"400 Lincoln Avenue, Millvale, PA 15209",https://www.creativelifesupport.com,info@mrsmalls.com,
Crisis Response & Outreach,"Center for Victims deploys trained, unarmed advocates to crime scenes and affected neighborhoods to provide immediate crisis counseling, de‑escalation, safety planning, and wellness checks, often in coordination with local police and EMS. Their team supports victims and communities to prevent further harm and connect people to services, emphasizing community care over armed self‑defense. This embodies the solution by pairing neighborhood‑level responders with public safety partners without re...",Neighborhood Safety Teams with Non‑armed Community Responders,Conservative Identity Cultivation Through Protective Masculinity Narratives,Center for Victims,"3433 East Carson Street, Suite 300, Pittsburgh, PA 15203",https://www.centerforvictims.org,info@centerforvictims.org,
Crossing Fences,"Crossing Fences is an intergenerational oral history program from SLB Radio Productions that pairs middle- and high-school students with adult mentors and elders in their own neighborhoods to record stories about work, identity, and community. Projects are hosted in partnership with schools, libraries, and community groups; students learn interviewing, audio recording, and photo digitization to create online galleries, podcasts, and traveling exhibits. By capturing memories of shuttered ethni...",Oral History and Public Art Projects Celebrating Local Identity,Conservative Identity Cultivation Through Protective Masculinity Narratives,"SLB Radio Productions, Inc.","10 Children's Way, Suite 300, Pittsburgh, PA 15212",https://neighborhoodvoices.org/crossingfences,info@slbradio.org,
Crossing Fences,"Crossing Fences pairs teen boys with adult men from their neighborhoods to create recorded oral histories, guided by media professionals who teach interviewing, audio production, and storytelling. Workshops and recording sessions happen in neutral community spaces (libraries, rec centers, and SLB’s studio), building respectful cross‑age relationships while preserving local stories of work, family, and civic life. The project strengthens civic ties by sharing these intergenerational narratives...",Intergenerational Programs and Apprenticeships,Gun Clubs as Primary Social Hubs with Political Messaging,"SLB Radio Productions, Inc.","10 Children's Way, Pittsburgh, PA 15212",https://www.slbradio.org,info@slbradio.org,
Days of Service (Pittsburgh),"Repair the World Pittsburgh convenes neighborhood cleanups, food distribution events, and community beautification projects in partnership with diverse congregations, schools, and civic groups. These volunteer days are designed to be welcoming and nonpartisan, intentionally mixing community members from different neighborhoods and beliefs so people with different political views work shoulder-to-shoulder on shared community needs.",Intergroup Volunteer Service Projects,Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,Repair the World Pittsburgh,"6022 Broad Street, Pittsburgh, PA 15206",https://werepair.org/city/pittsburgh,pittsburgh@werepair.org,
Deliberative Dialogue Program,"Allegheny College convenes structured, facilitated dialogues using National Issues Forums–style materials to help students and community members in Meadville and Crawford County engage across political and ideological lines. Discussions focus on locally relevant topics—such as economic opportunity, education, and public safety—and emphasize listening, shared facts, and problem-solving rather than campaigning.",Cross-Party Civic Dialogue Series,Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,Allegheny College Center for Community Engagement,"520 North Main Street, Meadville, PA 16335",https://sites.allegheny.edu/ccel,ccel@allegheny.edu,
Detre Library & Archives Oral History Program,"The Heinz History Center’s Detre Library & Archives records and preserves interviews with Western Pennsylvania residents, including veterans of the steel and coal industries and immigrant families whose labor shaped the region. Through exhibits and regular public programs, the Center invites community members to share and hear stories together, creating intergenerational dialogue between longtime residents and newcomers. These collective narratives help residents see their experiences reflect...",Local Storytelling and Shared History Project,Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,Senator John Heinz History Center,"1212 Smallman Street, Pittsburgh, PA 15222",https://www.heinzhistorycenter.org/collections/detre-library-archives,info@heinzhistorycenter.org,
Development Review Panel (DRP) and Community Conversations,"The Hill CDC’s DRP and community conversations serve as neighborhood assemblies where residents review development proposals, identify priorities, and negotiate community benefits before projects advance. The DRP is composed of community members serving defined terms, and meetings are open with structured listening that enables residents to co-design outcomes affecting their blocks.",Neighborhood Assemblies and Listening Sessions,Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,Hill Community Development Corporation,"2015 Centre Avenue, Suite 100, Pittsburgh, PA 15219",https://www.hilldistrict.org,info@hilldistrict.org,
Disaster Action Team (DAT) and Disaster Services Volunteer Program,"The Red Cross Greater Pennsylvania Region’s Pittsburgh office mobilizes volunteers for local disaster response, shelter operations, family reunification, and home fire safety initiatives like smoke alarm installations. These service teams provide clear, mission-driven ways to protect neighbors during crises, reinforcing a constructive caretaker role and community trust in local institutions.","Community Sports, Search & Rescue, and Service Teams",Conservative Identity Cultivation Through Protective Masculinity Narratives,American Red Cross of Greater Pennsylvania,"2801 Liberty Avenue, Pittsburgh, PA 15222",https://www.redcross.org/local/pennsylvania/greater-pennsylvania.html,,
Disaster Action Team (Greater Pennsylvania Region),"The American Red Cross Disaster Action Team mobilizes trained volunteers to respond to home fires and other local emergencies, provide immediate relief, and support shelters and recovery. These on-call service roles formalize community protection, allowing residents to act as recognized responders who safeguard neighbors in times of crisis.","Community Sports, Search & Rescue, and Service Teams",Conservative Identity Cultivation Through Protective Masculinity Narratives,"American Red Cross, Greater Pennsylvania Region","2801 Liberty Avenue, Pittsburgh, PA 15222",https://www.redcross.org/local/pennsylvania/greater-pennsylvania/volunteer.html,,
Dollar Bank Three Rivers Arts Festival,"This long-running, free multi-day arts and music festival activates Downtown and Point State Park with performances, artist markets, and food vendors representing diverse traditions. As an accessible, family-friendly celebration of culture in a central civic space, it functions like a large community block party where residents from across Western Pennsylvania can connect in a welcoming, nonpartisan environment.",Cultural Festivals and Neighborhood Block Parties,Gun Clubs as Primary Social Hubs with Political Messaging,Pittsburgh Cultural Trust,"803 Liberty Avenue, Pittsburgh, PA 15222",https://traf.trustarts.org,info@trustarts.org,
Dollar Bank Three Rivers Arts Festival,"A free, 10-day cultural festival featuring live music, artist markets, food vendors, and community arts programming across Downtown Pittsburgh and Point State Park. By bringing diverse performers, artisans, and families together in public spaces, the festival creates a welcoming, neutral environment where neighbors from different viewpoints can connect around shared cultural experiences.",Cultural Festivals and Neighborhood Block Parties,Gun Clubs as Primary Social Hubs with Political Messaging,Pittsburgh Cultural Trust,"803 Liberty Avenue, Pittsburgh, PA 15222",https://trustarts.org/traf,info@trustarts.org,
Dollar Bank Three Rivers Arts Festival,"This long-running, free multi-day arts and music festival activates Downtown and Point State Park with performances, artist markets, and food vendors representing diverse traditions. As an accessible, family-friendly celebration of culture in a central civic space, it functions like a large community block party where residents from across Western Pennsylvania can connect in a welcoming, nonpartisan environment.","Inclusive Public Events (Fairs, Markets, Block Parties)",Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,Pittsburgh Cultural Trust,"803 Liberty Avenue, Pittsburgh, PA 15222",https://traf.trustarts.org,info@trustarts.org,
Donora Historical Society & Smog Museum Programs,"The Donora Historical Society & Smog Museum preserves the story of the steel and zinc works and the 1948 smog disaster through curated exhibits, talks, and a growing collection of oral histories. Its public programming—including Cement City Walking Tours—connects industrial labor, craftsmanship, and public health, emphasizing care for neighbors and civic action as vital forms of protection. By elevating workers’ and families’ voices, the museum celebrates local identity while broadening narra...",Oral History and Public Art Projects Celebrating Local Identity,Conservative Identity Cultivation Through Protective Masculinity Narratives,Donora Historical Society & Smog Museum,"595 McKean Avenue, Donora, PA 15033",https://www.donorahistoricalsociety.org,donorahistoricalsociety@gmail.com,
Drive-Up Food Distributions,"Greater Pittsburgh Community Food Bank’s drive-up and neighborhood distributions regularly partner with local unions and labor councils that field and lead volunteer teams alongside residents, faith communities, and neighborhood groups. These visible, nonpartisan service events allow union members to work shoulder-to-shoulder with neighbors to fight hunger, demonstrating local commitment and strengthening community relationships.",Intergroup Volunteer Service Projects,Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,Greater Pittsburgh Community Food Bank,"1 North Linden Street, Duquesne, PA 15110",https://www.pittsburghfoodbank.org,info@pittsburghfoodbank.org,
EIC Workforce Development & Apprenticeship Training,"The Energy Innovation Center runs pre-apprenticeship and apprenticeship-readiness programs in the building and energy trades in collaboration with unions, employers, and veteran tradespeople who serve as instructors and mentors. Located in the restored historic Connelley Trade School building, the EIC uses a landmark community asset to deliver hands-on training tied to real employer demand and pathways into registered apprenticeships. This approach connects youth and young adults with journey...","Youth Skills, Apprenticeship and Mentorship Programs",Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,Energy Innovation Center (EIC),"1435 Bedford Avenue, Pittsburgh, PA 15219",https://www.eicpittsburgh.org,info@eicpittsburgh.org,
East End Cooperative Ministry,"EECM, founded by a coalition of congregations, continues to host interfaith partner meetings and service-learning dialogues that connect shared ethical teachings—care for the poor, community solidarity, and hospitality—to practical action. These conversations inform collaborative programs such as hunger relief, housing stabilization and shelter services, and youth development across Pittsburgh’s East End, aligning civic work with common moral purpose.",Interfaith Dialogue Series on Social Teaching and Common Values,Megachurches Replacing Ethnic Parishes with Conservative Christian Nationalism,East End Cooperative Ministry,"6140 Station Street, Pittsburgh, PA 15206",https://www.eecm.org,info@eecm.org,
East End Cooperative Ministry (EECM),"EECM is a longstanding interfaith coalition of congregations in Pittsburgh’s East End that brings together churches, synagogues, mosques, neighborhood groups, and service nonprofits to identify community priorities and coordinate outreach. It hosts joint service projects and partnerships, aligns program plans across member congregations, and engages in nonpartisan public education on local needs such as food access, housing, youth programs, and safety.",Interfaith and Civic Councils,Megachurches Replacing Ethnic Parishes with Conservative Christian Nationalism,East End Cooperative Ministry,"6140 Station Street, Pittsburgh, PA 15206",https://eecm.org,info@eecm.org,
East End Cooperative Ministry (EECM) Community Services,"EECM was founded by a coalition of East End congregations and continues to formalize space-sharing agreements with churches and synagogues to host food distributions, after-school tutoring, and community meals accessible to all neighbors. By rotating programs and drives through partner congregational facilities while operating a central community house, EECM builds practical, cross-congregational collaboration and trust. This interfaith model expands service capacity beyond any single church ...",Shared Use Agreements for Community Services,Megachurches Replacing Ethnic Parishes with Conservative Christian Nationalism,East End Cooperative Ministry,"6140 Station Street, Pittsburgh, PA 15206",https://eecm.org,info@eecm.org,
East End Cooperative Ministry – Interfaith Collaborative,"Founded by a coalition of East End congregations, EECM brings together churches, synagogues, and other community partners with neighborhood groups and nonprofits to address shared priorities including hunger, housing stability, youth development, and public safety. EECM hosts recurring partner meetings and joint programs at community and faith sites, coordinating nonpartisan initiatives and service plans that align congregational resources with local needs.",Interfaith and Civic Councils,Megachurches Replacing Ethnic Parishes with Conservative Christian Nationalism,East End Cooperative Ministry,"6140 Station Street, Pittsburgh, PA 15206",https://eecm.org,info@eecm.org,
East End Food Co-op,"East End Food Co-op is a member-owned grocery cooperative where thousands of local member-owners democratically govern the store and its community space. The co-op sustains a permanent brick-and-mortar location with classes, forums, and partnerships that foster routine, year-round engagement. By using cooperative ownership and member investment, it maintains a community-controlled space that serves residents’ needs beyond election cycles.",Support for Worker and Community-Owned Enterprises,Megachurches Replacing Ethnic Parishes with Conservative Christian Nationalism,East End Food Co-op,"7516 Meade Street, Pittsburgh, PA 15208",https://www.eastendfood.coop,info@eastendfood.coop,
Elsie Hillman Civic Forum,"The Elsie Hillman Civic Forum convenes nonpartisan public policy forums, town halls, and dialogues on regional issues, held at campus venues and community locations accessible to the public. Sessions are neutrally facilitated and feature policymakers, researchers, and community leaders; materials are designed for broad audiences with language access and accessibility supports, helping residents learn about local policy choices beyond partisan framing and engage elected officials directly.",Nonpartisan Civic Education and Issue Forums,Megachurches Replacing Ethnic Parishes with Conservative Christian Nationalism,University of Pittsburgh Institute of Politics,"4200 Fifth Avenue, Pittsburgh, PA 15260",https://www.iop.pitt.edu/elsie,iop@pitt.edu,
Employee Resource Group (ERG) Network,"Vibrant Pittsburgh convenes and supports ERGs across member employers, providing toolkits and hosting after-work, nonpartisan social mixers and interest-based meetups throughout the region. By helping employers organize neutral, inclusive activities at workplaces and nearby third spaces, the ERG Network creates consistent opportunities for workers to connect, build trust, and socialize outside of politics. Employers sponsor the groups and events, while Vibrant Pittsburgh facilitates coordinat...",Employer-sponsored After-work Social Programs,Gun Clubs as Primary Social Hubs with Political Messaging,Vibrant Pittsburgh,"650 Smithfield Street, Suite 1180, Pittsburgh, PA 15222",https://vibrantpittsburgh.org,info@vibrantpittsburgh.org,
Employee Resource Groups (ERGs) at Cranberry HQ,"Westinghouse’s ERGs host recurring after-work gatherings—networking socials, cultural celebrations, hobby groups, and volunteer outings—on campus and at nearby venues. Sponsored by the employer and open to employees across departments, these nonpartisan activities create neutral spaces for coworkers to socialize after work, mirroring the solution’s emphasis on employer-backed social programs.",Employer-sponsored After-work Social Programs,Gun Clubs as Primary Social Hubs with Political Messaging,Westinghouse Electric Company,"1000 Westinghouse Drive, Cranberry Township, PA 16066",https://www.westinghousenuclear.com/careers/employee-resource-groups,,
Employment Institute (Building Trades & Automotive Tracks),"Auberle’s Employment Institute provides pre-apprenticeship and industry-recognized certifications in fields like building trades and automotive service, with hands-on training, coaching, and paid work experiences. The program’s supportive, workshop-style learning environment emphasizes mentorship, teamwork, and real projects that build confidence and community ties. It creates pathways for men to gain status and purpose through practical skills and employment rather than identity centered on ...",Men’s Community Workshops and Skill Centers,Conservative Identity Cultivation Through Protective Masculinity Narratives,Auberle,"1101 Hartman Street, McKeesport, PA 15132",https://www.auberle.org,info@auberle.org,
Energy Innovation Center,"Housed in the rehabilitated former Connelley Trade School, the Energy Innovation Center operates as a nonpartisan community and workforce hub with extensive training labs, classrooms, and event/meeting spaces. It partners with unions, employers, and nonprofits to deliver job training and certification programs while making neutral gathering spaces available for community use. This adaptive reuse creates a community-oriented alternative to partisan venues where residents can build skills and s...",Community-owned Neutral Hub (co-op of former meeting halls),Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,Energy Innovation Center Institute,"1435 Bedford Avenue, Pittsburgh, PA 15219",https://www.eicpittsburgh.org,info@eicpittsburgh.org,
